prNumber,Util,Network,Interpreter,i18n,Logic,Test,IO,App,corpus
225,1,0,0,0,0,0,1,0,schedulers merge of pull manual merge of by mairbek plus the following changes made some classes non public so they dont become part of the published api if we find they have value in the public api we can make them so but once published its hard to remove them so id rather keep them implementation details until then consolidated executorscheduler and scheduledexecutorscheduler made executorscheduler use a system wide scheduledexecutorscheduler for handling delayed events when only an executor is available made the iothreadpool use a non bounded cached thread pool next step from here is to review all operator implementations and add the scheduler overloads the unit test is poorly written non deterministic ill fix in the morning awesome work with this it should be easy to implement operators like sample etc yes it should open the gates to many operators we havent been able to pursue committed a few tweaks and fixesopen questions for me are were not using the schedulernow value anywhere should we be or is that only for the virtual scheduler used for testing not quite sure how the overloads should work on merge etc ive implemented them but the behavior might not yet match c can someone with an rxnet environment setup implement a test similar to this from java and tell me the output java test public void testmixedschedulers throws interruptedexception { final string mainthreadname threadcurrentthread getname observable o observable create new func subscription { override public subscription call observer observer { systemoutprintln origin observable is running on threadcurrentthread getname assertfalse threadcurrentthread getname equals mainthreadname asserttrue actually threadcurrentthread getname threadcurrentthread getname startswith rxiothreadpool observeronnext one observeronnext two observeronnext three observeroncompleted return subscriptionsempty } } subscribeon schedulersthreadpoolforio subscribe to the source on the io thread pool now merge on the cpu threadpool o observable merge o observable from four five subscribeon schedulersthreadpoolforcomputation map new func { override public string call string v { opportunity to see what thread the merge is running on systemoutprintln merge is running on threadcurrentthread getname return v } } final countdownlatch latch new countdownlatch final atomicreference onerror new atomicreference subscribe on a new thread osubscribe new observer { override public void oncompleted { systemoutprintln received oncompleted latchcountdown } override public void onerror exception e { systemoutprintln received onerror egetmessage onerrorset runtimeexception e latchcountdown } override public void onnext string v { systemoutprintln final subscribe is running on threadcurrentthread getname systemoutprintln onnext v } } schedulersnewthread wait for the above to finish or blow up if its blocked latchawait timeunitseconds } im trying to understand how a sequence should work when multiple subscribeon operators are applied at different steps of a sequenceof course rxnet doesnt have the io and cpu thread pools those are just helper methods to executors which would be separate threadpools for different work types so youll need to adjust that is there any reason to use schedulerschedule on an internal operator implementation instead of just leveraging subscribeon other than when we need the delay arguments of course for example on a method overload of merge is this okay java return merge source subscribeon scheduler or is there some reason to inside the operationmerge do this java return schedulerschedule new func { override public subscription call { return new mergeobservable o call observer } } they seem to accomplish the same thing but would like to know if theres a reason to prefer one over the otheri prefer just reusing subscribeon i cant tell from reading c code what it does as i cant find the extensions that implement the override methods im pulling the trigger and merging this into master so people can start playing with it and providing feedbackthe public api changes are fairly limited still so most changes which i fully expect will be implementation details rxjava pull requests looks good
225,1,0,1,0,0,0,1,0,schedulers merge of pull manual merge of by mairbek plus the following changes made some classes non public so they dont become part of the published api if we find they have value in the public api we can make them so but once published its hard to remove them so id rather keep them implementation details until then consolidated executorscheduler and scheduledexecutorscheduler made executorscheduler use a system wide scheduledexecutorscheduler for handling delayed events when only an executor is available made the iothreadpool use a non bounded cached thread pool next step from here is to review all operator implementations and add the scheduler overloads the unit test is poorly written non deterministic ill fix in the morning awesome work with this it should be easy to implement operators like sample etc yes it should open the gates to many operators we havent been able to pursue committed a few tweaks and fixesopen questions for me are were not using the schedulernow value anywhere should we be or is that only for the virtual scheduler used for testing not quite sure how the overloads should work on merge etc ive implemented them but the behavior might not yet match c can someone with an rxnet environment setup implement a test similar to this from java and tell me the output java test public void testmixedschedulers throws interruptedexception { final string mainthreadname threadcurrentthread getname observable o observable create new func subscription { override public subscription call observer observer { systemoutprintln origin observable is running on threadcurrentthread getname assertfalse threadcurrentthread getname equals mainthreadname asserttrue actually threadcurrentthread getname threadcurrentthread getname startswith rxiothreadpool observeronnext one observeronnext two observeronnext three observeroncompleted return subscriptionsempty } } subscribeon schedulersthreadpoolforio subscribe to the source on the io thread pool now merge on the cpu threadpool o observable merge o observable from four five subscribeon schedulersthreadpoolforcomputation map new func { override public string call string v { opportunity to see what thread the merge is running on systemoutprintln merge is running on threadcurrentthread getname return v } } final countdownlatch latch new countdownlatch final atomicreference onerror new atomicreference subscribe on a new thread osubscribe new observer { override public void oncompleted { systemoutprintln received oncompleted latchcountdown } override public void onerror exception e { systemoutprintln received onerror egetmessage onerrorset runtimeexception e latchcountdown } override public void onnext string v { systemoutprintln final subscribe is running on threadcurrentthread getname systemoutprintln onnext v } } schedulersnewthread wait for the above to finish or blow up if its blocked latchawait timeunitseconds } im trying to understand how a sequence should work when multiple subscribeon operators are applied at different steps of a sequenceof course rxnet doesnt have the io and cpu thread pools those are just helper methods to executors which would be separate threadpools for different work types so youll need to adjust that is there any reason to use schedulerschedule on an internal operator implementation instead of just leveraging subscribeon other than when we need the delay arguments of course for example on a method overload of merge is this okay java return merge source subscribeon scheduler or is there some reason to inside the operationmerge do this java return schedulerschedule new func { override public subscription call { return new mergeobservable o call observer } } they seem to accomplish the same thing but would like to know if theres a reason to prefer one over the otheri prefer just reusing subscribeon i cant tell from reading c code what it does as i cant find the extensions that implement the override methods im pulling the trigger and merging this into master so people can start playing with it and providing feedbackthe public api changes are fairly limited still so most changes which i fully expect will be implementation details rxjava pull requests looks good
225,1,0,1,1,1,1,1,1,schedulers merge of pull manual merge of by mairbek plus the following changes made some classes non public so they dont become part of the published api if we find they have value in the public api we can make them so but once published its hard to remove them so id rather keep them implementation details until then consolidated executorscheduler and scheduledexecutorscheduler made executorscheduler use a system wide scheduledexecutorscheduler for handling delayed events when only an executor is available made the iothreadpool use a non bounded cached thread pool next step from here is to review all operator implementations and add the scheduler overloads the unit test is poorly written non deterministic ill fix in the morning awesome work with this it should be easy to implement operators like sample etc yes it should open the gates to many operators we havent been able to pursue committed a few tweaks and fixesopen questions for me are were not using the schedulernow value anywhere should we be or is that only for the virtual scheduler used for testing not quite sure how the overloads should work on merge etc ive implemented them but the behavior might not yet match c can someone with an rxnet environment setup implement a test similar to this from java and tell me the output java test public void testmixedschedulers throws interruptedexception { final string mainthreadname threadcurrentthread getname observable o observable create new func subscription { override public subscription call observer observer { systemoutprintln origin observable is running on threadcurrentthread getname assertfalse threadcurrentthread getname equals mainthreadname asserttrue actually threadcurrentthread getname threadcurrentthread getname startswith rxiothreadpool observeronnext one observeronnext two observeronnext three observeroncompleted return subscriptionsempty } } subscribeon schedulersthreadpoolforio subscribe to the source on the io thread pool now merge on the cpu threadpool o observable merge o observable from four five subscribeon schedulersthreadpoolforcomputation map new func { override public string call string v { opportunity to see what thread the merge is running on systemoutprintln merge is running on threadcurrentthread getname return v } } final countdownlatch latch new countdownlatch final atomicreference onerror new atomicreference subscribe on a new thread osubscribe new observer { override public void oncompleted { systemoutprintln received oncompleted latchcountdown } override public void onerror exception e { systemoutprintln received onerror egetmessage onerrorset runtimeexception e latchcountdown } override public void onnext string v { systemoutprintln final subscribe is running on threadcurrentthread getname systemoutprintln onnext v } } schedulersnewthread wait for the above to finish or blow up if its blocked latchawait timeunitseconds } im trying to understand how a sequence should work when multiple subscribeon operators are applied at different steps of a sequenceof course rxnet doesnt have the io and cpu thread pools those are just helper methods to executors which would be separate threadpools for different work types so youll need to adjust that is there any reason to use schedulerschedule on an internal operator implementation instead of just leveraging subscribeon other than when we need the delay arguments of course for example on a method overload of merge is this okay java return merge source subscribeon scheduler or is there some reason to inside the operationmerge do this java return schedulerschedule new func { override public subscription call { return new mergeobservable o call observer } } they seem to accomplish the same thing but would like to know if theres a reason to prefer one over the otheri prefer just reusing subscribeon i cant tell from reading c code what it does as i cant find the extensions that implement the override methods im pulling the trigger and merging this into master so people can start playing with it and providing feedbackthe public api changes are fairly limited still so most changes which i fully expect will be implementation details rxjava pull requests looks good
228,1,0,0,0,0,0,1,0,interval i have attempted to implement the interval operator here as far as i can see it seems to work this is based on the quite fresh work on schedulersit doesnt work with the currentthread or newthread schedulers i guess due to the simple sleepingaction it does work with a scheduledexecutorservice thoughfor testing this conveniently i also wrote a test scheduler with adjustable timelooking forward to any review comments lets consider adding new method to the scheduler javascheduleperiodically action action long initialdelay long period timeunit unit it would allow to leverage scheduledexecutorservicescheduleatrate for the executorscheduler for other schedulers we could use recursive action scheduling from pull request i agree scheduleperiodically would be helpful here jmhofer do you plan to work on this feature im thinking about implementing buffer operator and this one will be very helpful for me ill have a look at it maybe we should also combine all the longs and units into a timespan class it doesnt feel right to always have them as separate parameters anyone know why net wouldnt have a scheduleperiodically concept if we were to add that it would only really work with scheduledexecutorservice and thus most scheduler implementations would have to rely upon the generic scheduledexecutorservice that ive added in called genericscheduledexecutorservice this suggests to me that it isnt the right solution to add another interface method as it seems very tied to a particular implementation cant this be achieved with recursive schedulers which now work after the changes you did in im curious about this it doesnt work with the currentthread or newthread schedulers i guess due to the simple sleepingaction it does work with a scheduledexecutorservice thoughit seems that this operator needs to be async and must default to using something like schedulersthreadpoolforcomputation documentation at msdn suggests that this defaults to using a thread pool scheduler the following example code uses the interval operator to generate a sequence of long integers staring at zero each integer in the sequence is generated after the two second period has expired each integer is written to the console window along with the current time to show the period parameter in effect the generation of the integer sequence is scheduled to run on a thread from the net thread pool so the main thread is not blocked and can process the enter key being pressed to stop the intervalperhaps newthreadscheduler will work as of because it now uses genericscheduledexecutorservice when a delay is passed in instead of sleepingaction what happens in net if someone tries to use immediatescheduler or currentthreadscheduler anyone have access to net to try that maybe we should also combine all the longs and units into a timespan class it doesnt feel right to always have them as separate parametersif were going to consider doing this then we should do it as part of before i release another version since this would change the schedulers interfacejava itself always keeps the separate though so perhaps the idiomatic thing to do in java is to keep them separate i dont have a strong opinion on this one but the decision made now will last a very long time actually net does have scheduleperiodic see here its useful to avoid recursive scheduling where the schedulers support this directly as well as to do the slightly messy recursive scheduling ourselves for other types of schedulers so that the user doesnt have to ah interesting thanks for educating me on that this doesnt look like its been integrated into observable but im going to merge as it looks useful to get this in the testscheduler especially while interval continues getting work done great thanks this still needs a bit of work if when we do periodic scheduling are you okay with me releasing current code on the master branch and then the rest of interval coming lateris there anything else about master branch as it stands that should be changed before i release id like to do so today thats alright with me benjchristensen now the interval operators in rxjava and rxnet have different behaviors when the scheduler is currentthread in rxnet the following codes c var o observableinterval timespanfrommilliseconds schedulercurrentthread otake subscribe x consolewriteline x otake subscribe x consolewriteline x consolereadline output in rxjava the following codes java observable o observableinterval timeunitmilliseconds schedulerscurrentthread otake subscribe new action { override public void call long t { systemoutprintln t } } otake subscribe new action { override public void call long t { systemoutprintln t } } output and the current thread is blocked at the first subscribe is it ok or the interval operator should not be used with currentthread
228,1,0,1,0,0,0,1,0,interval i have attempted to implement the interval operator here as far as i can see it seems to work this is based on the quite fresh work on schedulersit doesnt work with the currentthread or newthread schedulers i guess due to the simple sleepingaction it does work with a scheduledexecutorservice thoughfor testing this conveniently i also wrote a test scheduler with adjustable timelooking forward to any review comments lets consider adding new method to the scheduler javascheduleperiodically action action long initialdelay long period timeunit unit it would allow to leverage scheduledexecutorservicescheduleatrate for the executorscheduler for other schedulers we could use recursive action scheduling from pull request i agree scheduleperiodically would be helpful here jmhofer do you plan to work on this feature im thinking about implementing buffer operator and this one will be very helpful for me ill have a look at it maybe we should also combine all the longs and units into a timespan class it doesnt feel right to always have them as separate parameters anyone know why net wouldnt have a scheduleperiodically concept if we were to add that it would only really work with scheduledexecutorservice and thus most scheduler implementations would have to rely upon the generic scheduledexecutorservice that ive added in called genericscheduledexecutorservice this suggests to me that it isnt the right solution to add another interface method as it seems very tied to a particular implementation cant this be achieved with recursive schedulers which now work after the changes you did in im curious about this it doesnt work with the currentthread or newthread schedulers i guess due to the simple sleepingaction it does work with a scheduledexecutorservice thoughit seems that this operator needs to be async and must default to using something like schedulersthreadpoolforcomputation documentation at msdn suggests that this defaults to using a thread pool scheduler the following example code uses the interval operator to generate a sequence of long integers staring at zero each integer in the sequence is generated after the two second period has expired each integer is written to the console window along with the current time to show the period parameter in effect the generation of the integer sequence is scheduled to run on a thread from the net thread pool so the main thread is not blocked and can process the enter key being pressed to stop the intervalperhaps newthreadscheduler will work as of because it now uses genericscheduledexecutorservice when a delay is passed in instead of sleepingaction what happens in net if someone tries to use immediatescheduler or currentthreadscheduler anyone have access to net to try that maybe we should also combine all the longs and units into a timespan class it doesnt feel right to always have them as separate parametersif were going to consider doing this then we should do it as part of before i release another version since this would change the schedulers interfacejava itself always keeps the separate though so perhaps the idiomatic thing to do in java is to keep them separate i dont have a strong opinion on this one but the decision made now will last a very long time actually net does have scheduleperiodic see here its useful to avoid recursive scheduling where the schedulers support this directly as well as to do the slightly messy recursive scheduling ourselves for other types of schedulers so that the user doesnt have to ah interesting thanks for educating me on that this doesnt look like its been integrated into observable but im going to merge as it looks useful to get this in the testscheduler especially while interval continues getting work done great thanks this still needs a bit of work if when we do periodic scheduling are you okay with me releasing current code on the master branch and then the rest of interval coming lateris there anything else about master branch as it stands that should be changed before i release id like to do so today thats alright with me benjchristensen now the interval operators in rxjava and rxnet have different behaviors when the scheduler is currentthread in rxnet the following codes c var o observableinterval timespanfrommilliseconds schedulercurrentthread otake subscribe x consolewriteline x otake subscribe x consolewriteline x consolereadline output in rxjava the following codes java observable o observableinterval timeunitmilliseconds schedulerscurrentthread otake subscribe new action { override public void call long t { systemoutprintln t } } otake subscribe new action { override public void call long t { systemoutprintln t } } output and the current thread is blocked at the first subscribe is it ok or the interval operator should not be used with currentthread
228,1,0,0,0,0,0,1,0,interval i have attempted to implement the interval operator here as far as i can see it seems to work this is based on the quite fresh work on schedulersit doesnt work with the currentthread or newthread schedulers i guess due to the simple sleepingaction it does work with a scheduledexecutorservice thoughfor testing this conveniently i also wrote a test scheduler with adjustable timelooking forward to any review comments lets consider adding new method to the scheduler javascheduleperiodically action action long initialdelay long period timeunit unit it would allow to leverage scheduledexecutorservicescheduleatrate for the executorscheduler for other schedulers we could use recursive action scheduling from pull request i agree scheduleperiodically would be helpful here jmhofer do you plan to work on this feature im thinking about implementing buffer operator and this one will be very helpful for me ill have a look at it maybe we should also combine all the longs and units into a timespan class it doesnt feel right to always have them as separate parameters anyone know why net wouldnt have a scheduleperiodically concept if we were to add that it would only really work with scheduledexecutorservice and thus most scheduler implementations would have to rely upon the generic scheduledexecutorservice that ive added in called genericscheduledexecutorservice this suggests to me that it isnt the right solution to add another interface method as it seems very tied to a particular implementation cant this be achieved with recursive schedulers which now work after the changes you did in im curious about this it doesnt work with the currentthread or newthread schedulers i guess due to the simple sleepingaction it does work with a scheduledexecutorservice thoughit seems that this operator needs to be async and must default to using something like schedulersthreadpoolforcomputation documentation at msdn suggests that this defaults to using a thread pool scheduler the following example code uses the interval operator to generate a sequence of long integers staring at zero each integer in the sequence is generated after the two second period has expired each integer is written to the console window along with the current time to show the period parameter in effect the generation of the integer sequence is scheduled to run on a thread from the net thread pool so the main thread is not blocked and can process the enter key being pressed to stop the intervalperhaps newthreadscheduler will work as of because it now uses genericscheduledexecutorservice when a delay is passed in instead of sleepingaction what happens in net if someone tries to use immediatescheduler or currentthreadscheduler anyone have access to net to try that maybe we should also combine all the longs and units into a timespan class it doesnt feel right to always have them as separate parametersif were going to consider doing this then we should do it as part of before i release another version since this would change the schedulers interfacejava itself always keeps the separate though so perhaps the idiomatic thing to do in java is to keep them separate i dont have a strong opinion on this one but the decision made now will last a very long time actually net does have scheduleperiodic see here its useful to avoid recursive scheduling where the schedulers support this directly as well as to do the slightly messy recursive scheduling ourselves for other types of schedulers so that the user doesnt have to ah interesting thanks for educating me on that this doesnt look like its been integrated into observable but im going to merge as it looks useful to get this in the testscheduler especially while interval continues getting work done great thanks this still needs a bit of work if when we do periodic scheduling are you okay with me releasing current code on the master branch and then the rest of interval coming lateris there anything else about master branch as it stands that should be changed before i release id like to do so today thats alright with me benjchristensen now the interval operators in rxjava and rxnet have different behaviors when the scheduler is currentthread in rxnet the following codes c var o observableinterval timespanfrommilliseconds schedulercurrentthread otake subscribe x consolewriteline x otake subscribe x consolewriteline x consolereadline output in rxjava the following codes java observable o observableinterval timeunitmilliseconds schedulerscurrentthread otake subscribe new action { override public void call long t { systemoutprintln t } } otake subscribe new action { override public void call long t { systemoutprintln t } } output and the current thread is blocked at the first subscribe is it ok or the interval operator should not be used with currentthread
229,1,0,0,0,0,0,1,0,trying to extend the scheduler interface according to the comments at ive tried to extend the scheduler interface according to the discussion at issue if i understand this correctly most of it can be done via the abstractscheduler i hope this helps please have a look awesome looks like it doesnt break a scheduler interface i thought about two examples java final scheduler scheduler schedulerscurrentthread observable obs observablecreate new func subscription { override public subscription call final observer observer { return schedulerschedule new func { override public subscription call scheduler scheduler integer i { if i { observeroncompleted return subscriptionsempty } observeronnext i return schedulerschedule i this } } } } obssubscribe new observer { override public void oncompleted { systemoutprintln completed } override public void onerror exception e { systemoutprintln error } override public void onnext integer args { systemoutprintln args } } and java final scheduler scheduler schedulersthreadpoolforcomputation observable obs observablecreate new func subscription { override public subscription call final observer observer { return schedulerschedule new booleansubscription new func { override public subscription call scheduler scheduler booleansubscription cancel { if cancelisunsubscribed { observeroncompleted return subscriptionsempty } observeronnext try { threadsleep } catch interruptedexception e { eprintstacktrace } schedulerschedule cancel this return cancel } } } } subscription subscribe obssubscribe new observer { override public void oncompleted { systemoutprintln completed } override public void onerror exception e { systemoutprintln error } override public void onnext integer args { systemoutprintln args } } threadsleep subscribeunsubscribe systemoutprintln unsubscribe threadsleep and they worked well for me im wondering if the scheduler interface really needs all of these overloadsrx has primary methods the rest are extension methods that look like they do transformations the key ones are java subscription schedule t state func action subscription schedule t state func action long duetime timeunit unit we dont have one with an explicit time to run only relative at this time it appears the overloads all make sense but again net is able to use extension methods to make the design much more elegant where only the main are part of the interface and the rest come along for the rideit means we end up with a scheduler abstractscheduler interface abstract pairing to make this workshould we just make scheduler an abstract im very tempted to do so because of the following problems adding methods to scheduler will be breaking changes requiring major version increments people implementing schedulers will basically always have to also extend abstractscheduler or copy paste all of those method overloadsor should be remove all but the main methods from scheduler and put all the overloads as utility functions on the schedulers class insteadthe precedent for using abstract or concrete classes instead of interfaces which net then augments with extension methods is already done observable is a concrete class instead of interface for this very reasonall plugins as abstracts instead of interfaces for this reason as wellthoughts while reviewing and playing with this i considered some changes id like to propose i have submitted another pull request that builds on top of your work jmhofer and includes the unit tests from mairbek i would appreciate your thoughts on it and whether they are beneficial changes or just pedantic merged manually via
229,1,0,0,0,1,1,1,1,trying to extend the scheduler interface according to the comments at ive tried to extend the scheduler interface according to the discussion at issue if i understand this correctly most of it can be done via the abstractscheduler i hope this helps please have a look awesome looks like it doesnt break a scheduler interface i thought about two examples java final scheduler scheduler schedulerscurrentthread observable obs observablecreate new func subscription { override public subscription call final observer observer { return schedulerschedule new func { override public subscription call scheduler scheduler integer i { if i { observeroncompleted return subscriptionsempty } observeronnext i return schedulerschedule i this } } } } obssubscribe new observer { override public void oncompleted { systemoutprintln completed } override public void onerror exception e { systemoutprintln error } override public void onnext integer args { systemoutprintln args } } and java final scheduler scheduler schedulersthreadpoolforcomputation observable obs observablecreate new func subscription { override public subscription call final observer observer { return schedulerschedule new booleansubscription new func { override public subscription call scheduler scheduler booleansubscription cancel { if cancelisunsubscribed { observeroncompleted return subscriptionsempty } observeronnext try { threadsleep } catch interruptedexception e { eprintstacktrace } schedulerschedule cancel this return cancel } } } } subscription subscribe obssubscribe new observer { override public void oncompleted { systemoutprintln completed } override public void onerror exception e { systemoutprintln error } override public void onnext integer args { systemoutprintln args } } threadsleep subscribeunsubscribe systemoutprintln unsubscribe threadsleep and they worked well for me im wondering if the scheduler interface really needs all of these overloadsrx has primary methods the rest are extension methods that look like they do transformations the key ones are java subscription schedule t state func action subscription schedule t state func action long duetime timeunit unit we dont have one with an explicit time to run only relative at this time it appears the overloads all make sense but again net is able to use extension methods to make the design much more elegant where only the main are part of the interface and the rest come along for the rideit means we end up with a scheduler abstractscheduler interface abstract pairing to make this workshould we just make scheduler an abstract im very tempted to do so because of the following problems adding methods to scheduler will be breaking changes requiring major version increments people implementing schedulers will basically always have to also extend abstractscheduler or copy paste all of those method overloadsor should be remove all but the main methods from scheduler and put all the overloads as utility functions on the schedulers class insteadthe precedent for using abstract or concrete classes instead of interfaces which net then augments with extension methods is already done observable is a concrete class instead of interface for this very reasonall plugins as abstracts instead of interfaces for this reason as wellthoughts while reviewing and playing with this i considered some changes id like to propose i have submitted another pull request that builds on top of your work jmhofer and includes the unit tests from mairbek i would appreciate your thoughts on it and whether they are beneficial changes or just pedantic merged manually via
229,1,0,0,0,1,1,1,1,trying to extend the scheduler interface according to the comments at ive tried to extend the scheduler interface according to the discussion at issue if i understand this correctly most of it can be done via the abstractscheduler i hope this helps please have a look awesome looks like it doesnt break a scheduler interface i thought about two examples java final scheduler scheduler schedulerscurrentthread observable obs observablecreate new func subscription { override public subscription call final observer observer { return schedulerschedule new func { override public subscription call scheduler scheduler integer i { if i { observeroncompleted return subscriptionsempty } observeronnext i return schedulerschedule i this } } } } obssubscribe new observer { override public void oncompleted { systemoutprintln completed } override public void onerror exception e { systemoutprintln error } override public void onnext integer args { systemoutprintln args } } and java final scheduler scheduler schedulersthreadpoolforcomputation observable obs observablecreate new func subscription { override public subscription call final observer observer { return schedulerschedule new booleansubscription new func { override public subscription call scheduler scheduler booleansubscription cancel { if cancelisunsubscribed { observeroncompleted return subscriptionsempty } observeronnext try { threadsleep } catch interruptedexception e { eprintstacktrace } schedulerschedule cancel this return cancel } } } } subscription subscribe obssubscribe new observer { override public void oncompleted { systemoutprintln completed } override public void onerror exception e { systemoutprintln error } override public void onnext integer args { systemoutprintln args } } threadsleep subscribeunsubscribe systemoutprintln unsubscribe threadsleep and they worked well for me im wondering if the scheduler interface really needs all of these overloadsrx has primary methods the rest are extension methods that look like they do transformations the key ones are java subscription schedule t state func action subscription schedule t state func action long duetime timeunit unit we dont have one with an explicit time to run only relative at this time it appears the overloads all make sense but again net is able to use extension methods to make the design much more elegant where only the main are part of the interface and the rest come along for the rideit means we end up with a scheduler abstractscheduler interface abstract pairing to make this workshould we just make scheduler an abstract im very tempted to do so because of the following problems adding methods to scheduler will be breaking changes requiring major version increments people implementing schedulers will basically always have to also extend abstractscheduler or copy paste all of those method overloadsor should be remove all but the main methods from scheduler and put all the overloads as utility functions on the schedulers class insteadthe precedent for using abstract or concrete classes instead of interfaces which net then augments with extension methods is already done observable is a concrete class instead of interface for this very reasonall plugins as abstracts instead of interfaces for this reason as wellthoughts while reviewing and playing with this i considered some changes id like to propose i have submitted another pull request that builds on top of your work jmhofer and includes the unit tests from mairbek i would appreciate your thoughts on it and whether they are beneficial changes or just pedantic merged manually via
248,1,0,0,0,0,0,1,0,implemented sample operation now that operationinterval is in operationsample see was kind of straightforward i also added a unit test against sampling and allowed for specifying a scheduler used by the sample operation we want methods on observable dont we sure i just completely forgot about that ill add them
248,1,0,0,1,1,1,1,1,implemented sample operation now that operationinterval is in operationsample see was kind of straightforward i also added a unit test against sampling and allowed for specifying a scheduler used by the sample operation we want methods on observable dont we sure i just completely forgot about that ill add them
248,1,0,0,1,1,1,1,1,implemented sample operation now that operationinterval is in operationsample see was kind of straightforward i also added a unit test against sampling and allowed for specifying a scheduler used by the sample operation we want methods on observable dont we sure i just completely forgot about that ill add them
249,1,0,0,0,0,0,1,0,timestamp operation straightforward implementation of issue based on operationmap without the scheduler version as map doesnt take a scheduler yet either the failing test has nothing to do with my changes i guess its a sporadic test problem as theres not much difference between and milliseconds this should also be added to observable shouldnt it my eclipse configuration also automatically added a lot of override annotations i hope you dont mind otherwise i can remove them again of course the override annotations are fine they are standard java they may be missing in some places because this project started with java compliance and it had the annotations in less places than java
249,1,0,1,1,0,1,1,1,timestamp operation straightforward implementation of issue based on operationmap without the scheduler version as map doesnt take a scheduler yet either the failing test has nothing to do with my changes i guess its a sporadic test problem as theres not much difference between and milliseconds this should also be added to observable shouldnt it my eclipse configuration also automatically added a lot of override annotations i hope you dont mind otherwise i can remove them again of course the override annotations are fine they are standard java they may be missing in some places because this project started with java compliance and it had the annotations in less places than java
249,1,0,0,0,0,0,1,0,timestamp operation straightforward implementation of issue based on operationmap without the scheduler version as map doesnt take a scheduler yet either the failing test has nothing to do with my changes i guess its a sporadic test problem as theres not much difference between and milliseconds this should also be added to observable shouldnt it my eclipse configuration also automatically added a lot of override annotations i hope you dont mind otherwise i can remove them again of course the override annotations are fine they are standard java they may be missing in some places because this project started with java compliance and it had the annotations in less places than java
250,1,0,0,0,0,0,1,0,initial implementation of asyncsubject ive done some work on asyncsubject including unit tests and im looking for feedback i dont expect to get this pull request immediately accepted but i hope to find out if this is the correct workflow for this repository and if the code is up to your standards before i start pouring in more hours into issue if you guys are ok with the asyncsubject implementation ill start working on the otherslooking forward to some feedback hi michaeldejong thanks for getting involvedbased on my reading of the msdn docs for asyncsubject and your code this looks goodthank for you following the coding style of the project and making sure the copyright unit tests etc are all in placemerging now
250,1,0,0,1,1,1,1,1,initial implementation of asyncsubject ive done some work on asyncsubject including unit tests and im looking for feedback i dont expect to get this pull request immediately accepted but i hope to find out if this is the correct workflow for this repository and if the code is up to your standards before i start pouring in more hours into issue if you guys are ok with the asyncsubject implementation ill start working on the otherslooking forward to some feedback hi michaeldejong thanks for getting involvedbased on my reading of the msdn docs for asyncsubject and your code this looks goodthank for you following the coding style of the project and making sure the copyright unit tests etc are all in placemerging now
250,1,0,0,1,1,1,1,1,initial implementation of asyncsubject ive done some work on asyncsubject including unit tests and im looking for feedback i dont expect to get this pull request immediately accepted but i hope to find out if this is the correct workflow for this repository and if the code is up to your standards before i start pouring in more hours into issue if you guys are ok with the asyncsubject implementation ill start working on the otherslooking forward to some feedback hi michaeldejong thanks for getting involvedbased on my reading of the msdn docs for asyncsubject and your code this looks goodthank for you following the coding style of the project and making sure the copyright unit tests etc are all in placemerging now
257,1,0,0,0,0,0,1,0,improved scan reduce aggregate scan is currently restricted to accumulators of type func where func would be possible for initial values of type r this pull request tries to fix this by generalizing the scan implementation i had to restructure the scan operator a bit for this to stay typesafe imho its more readable now thoughthis indirectly leads to generalized reduce tooalso aggregate is added as an alias for reduce see thank you for working on this observable had not had any changes done to it to expose the new reduce or scan methods so that should probably be added to this pull request what names should we use on the public apirxnet never used reduce it uses aggregate others call it fold accumulate etc more here is using the reduce and collector names what names should we use and what aliases if any should we include in observable about observable hmm seems that the changes got lost somehow ill go dig them out agai d about the names to use imho rxjava should have the java names as well as the orginial rxnet names agreed with your opinion on naming can you add those when you update the observable and make sure the javadocs of the methods are clear in linking to each other when they are aliases of each other ive had a look at the java stream operations to me it looks like theres no explicit scan equivalent in java or am i missing something collect seems to be specifically made for mutable operations i dont see where we would use thatso i would just alias reduce with aggregate and scan stays unaliased if thats okay that works for me we can always add more aliases if java adds a scan equivalent i plan on doing a release tomorrow about hours from now if you want to try and have this ready for that rxjava pull requests looks good as soon as this is in my swing branch becomes finally ready for a merge it offers a few simple observables created from button click keyboard and mouse events looking forward to this
