prNumber,APM,Interpreter,Logging,Data.Structure,i18n,Setup,Logic,Microservices,Test,Search,UI,Parser,App,corpus
657,1,0,0,0,0,1,0,1,0,1,1,0,1,fix for different per-monitor scaling <!-- enter a brief description/summary of your pr here what does it fix/what does it change/how was it tested (even manually if necessary)? -->## summary of the pull request- changes `enabledpiawareness` manifest setting in a `runner` project so the dpi-unaware api return valid data- adds `default_dpi` usage for easier code navigation<!-- other than the issue solved is this relevant to any other issues/existing prs? --> ## references- supersedes #520 <!-- please review the items on the pr checklist before submitting-->## pr checklist* [x] closes #564 <!-- provide a more detailed description of the pr other things fixed or any additional comments/features here -->## detailed description of the pull request / additional commentsi was able to test some cases of #564 with a following triple display desktop setup: ```[fullhd]   [2k]     [fullhd]   1     2(primary)    3```bug occurs even if i launch the layout window on [1] but [3] has a different scale from the others that happens because `getmonitorinfo` and `getdpiforwindow` do not depend on the scale setting of [3] but we pass those to fancyzoneseditor theyre treated differently though since the returned coords are virtual and not truly dpi-aware since the `runner` process doesnt draw any ui itself except for the tray dialog menu and uses only dpi-unaware calls we need to disable "per monitor v2 dpi" in an app manifest [![cla assistant check](https://claopensourcemicrosoftcom/pull/badge/signed)](https://claopensourcemicrosoftcom/microsoft/powertoys?pullrequest657) <br/>all cla requirements met || @yuyoyuppewe need to keep `<enabledpiawareness>permonitorhighdpiaware</enabledpiawareness>` as it is because other modules need it set like that || @bzoz pushed new commits could you please try rebuilding the solution and test again?  ||
657,1,1,0,1,0,1,0,1,0,1,1,1,1,fix for different per-monitor scaling <!-- enter a brief description/summary of your pr here what does it fix/what does it change/how was it tested (even manually if necessary)? -->## summary of the pull request- changes `enabledpiawareness` manifest setting in a `runner` project so the dpi-unaware api return valid data- adds `default_dpi` usage for easier code navigation<!-- other than the issue solved is this relevant to any other issues/existing prs? --> ## references- supersedes #520 <!-- please review the items on the pr checklist before submitting-->## pr checklist* [x] closes #564 <!-- provide a more detailed description of the pr other things fixed or any additional comments/features here -->## detailed description of the pull request / additional commentsi was able to test some cases of #564 with a following triple display desktop setup: ```[fullhd]   [2k]     [fullhd]   1     2(primary)    3```bug occurs even if i launch the layout window on [1] but [3] has a different scale from the others that happens because `getmonitorinfo` and `getdpiforwindow` do not depend on the scale setting of [3] but we pass those to fancyzoneseditor theyre treated differently though since the returned coords are virtual and not truly dpi-aware since the `runner` process doesnt draw any ui itself except for the tray dialog menu and uses only dpi-unaware calls we need to disable "per monitor v2 dpi" in an app manifest [![cla assistant check](https://claopensourcemicrosoftcom/pull/badge/signed)](https://claopensourcemicrosoftcom/microsoft/powertoys?pullrequest657) <br/>all cla requirements met || @yuyoyuppewe need to keep `<enabledpiawareness>permonitorhighdpiaware</enabledpiawareness>` as it is because other modules need it set like that || @bzoz pushed new commits could you please try rebuilding the solution and test again?  ||
657,1,1,0,0,0,1,0,1,1,1,1,1,1,fix for different per-monitor scaling <!-- enter a brief description/summary of your pr here what does it fix/what does it change/how was it tested (even manually if necessary)? -->## summary of the pull request- changes `enabledpiawareness` manifest setting in a `runner` project so the dpi-unaware api return valid data- adds `default_dpi` usage for easier code navigation<!-- other than the issue solved is this relevant to any other issues/existing prs? --> ## references- supersedes #520 <!-- please review the items on the pr checklist before submitting-->## pr checklist* [x] closes #564 <!-- provide a more detailed description of the pr other things fixed or any additional comments/features here -->## detailed description of the pull request / additional commentsi was able to test some cases of #564 with a following triple display desktop setup: ```[fullhd]   [2k]     [fullhd]   1     2(primary)    3```bug occurs even if i launch the layout window on [1] but [3] has a different scale from the others that happens because `getmonitorinfo` and `getdpiforwindow` do not depend on the scale setting of [3] but we pass those to fancyzoneseditor theyre treated differently though since the returned coords are virtual and not truly dpi-aware since the `runner` process doesnt draw any ui itself except for the tray dialog menu and uses only dpi-unaware calls we need to disable "per monitor v2 dpi" in an app manifest [![cla assistant check](https://claopensourcemicrosoftcom/pull/badge/signed)](https://claopensourcemicrosoftcom/microsoft/powertoys?pullrequest657) <br/>all cla requirements met || @yuyoyuppewe need to keep `<enabledpiawareness>permonitorhighdpiaware</enabledpiawareness>` as it is because other modules need it set like that || @bzoz pushed new commits could you please try rebuilding the solution and test again?  ||
715,1,0,0,0,0,1,0,1,0,1,1,0,1,fancyzoneseditor: open a tab with the selected layout on startup <!-- enter a brief description/summary of your pr here what does it fix/what does it change/how was it tested (even manually if necessary)? -->## summary of the pull requestdetermine if were using custom layout currently and open a corresponding editor tab on startup<!-- please review the items on the pr checklist before submitting-->## pr checklist* [x] applies to #592## validation steps performedlaunched editor in debug&release mode very nice fix! ||
715,1,0,0,1,0,1,0,0,0,1,1,0,1,fancyzoneseditor: open a tab with the selected layout on startup <!-- enter a brief description/summary of your pr here what does it fix/what does it change/how was it tested (even manually if necessary)? -->## summary of the pull requestdetermine if were using custom layout currently and open a corresponding editor tab on startup<!-- please review the items on the pr checklist before submitting-->## pr checklist* [x] applies to #592## validation steps performedlaunched editor in debug&release mode very nice fix! ||
715,0,0,0,0,0,0,0,0,0,1,0,0,0,fancyzoneseditor: open a tab with the selected layout on startup <!-- enter a brief description/summary of your pr here what does it fix/what does it change/how was it tested (even manually if necessary)? -->## summary of the pull requestdetermine if were using custom layout currently and open a corresponding editor tab on startup<!-- please review the items on the pr checklist before submitting-->## pr checklist* [x] applies to #592## validation steps performedlaunched editor in debug&release mode very nice fix! ||
927,1,0,0,0,0,1,0,1,0,1,1,0,1,code analysis / style cop adjustments for net <!-- enter a brief description/summary of your pr here what does it fix/what does it change/how was it tested (even manually if necessary)? -->## summary of the pull requestenabled code analysis for the editor this does not fix 2 issues for ##923 for <!-- other than the issue solved is this relevant to any other issues/existing prs? --> ## references<!-- please review the items on the pr checklist before submitting-->## pr checklist* [x] applies to #910* [x] cla signed if not go over [here](https://claopensourcemicrosoftcom/microsoft/powertoys) and sign the cla<!-- provide a more detailed description of the pr other things fixed or any additional comments/features here -->## detailed description of the pull request / additional comments<!-- describe how you validated the behavior add automated tests wherever possible but list manual validation steps taken as well -->## validation steps performedran application and editor worked as expected  
927,1,0,0,0,0,1,1,1,0,1,1,0,1,code analysis / style cop adjustments for net <!-- enter a brief description/summary of your pr here what does it fix/what does it change/how was it tested (even manually if necessary)? -->## summary of the pull requestenabled code analysis for the editor this does not fix 2 issues for ##923 for <!-- other than the issue solved is this relevant to any other issues/existing prs? --> ## references<!-- please review the items on the pr checklist before submitting-->## pr checklist* [x] applies to #910* [x] cla signed if not go over [here](https://claopensourcemicrosoftcom/microsoft/powertoys) and sign the cla<!-- provide a more detailed description of the pr other things fixed or any additional comments/features here -->## detailed description of the pull request / additional comments<!-- describe how you validated the behavior add automated tests wherever possible but list manual validation steps taken as well -->## validation steps performedran application and editor worked as expected  
927,0,0,0,1,0,0,0,0,0,1,0,0,0,code analysis / style cop adjustments for net <!-- enter a brief description/summary of your pr here what does it fix/what does it change/how was it tested (even manually if necessary)? -->## summary of the pull requestenabled code analysis for the editor this does not fix 2 issues for ##923 for <!-- other than the issue solved is this relevant to any other issues/existing prs? --> ## references<!-- please review the items on the pr checklist before submitting-->## pr checklist* [x] applies to #910* [x] cla signed if not go over [here](https://claopensourcemicrosoftcom/microsoft/powertoys) and sign the cla<!-- provide a more detailed description of the pr other things fixed or any additional comments/features here -->## detailed description of the pull request / additional comments<!-- describe how you validated the behavior add automated tests wherever possible but list manual validation steps taken as well -->## validation steps performedran application and editor worked as expected  
927,1,0,0,0,0,1,0,1,0,1,1,0,1,code analysis / style cop adjustments for net <!-- enter a brief description/summary of your pr here what does it fix/what does it change/how was it tested (even manually if necessary)? -->## summary of the pull requestenabled code analysis for the editor this does not fix 2 issues for ##923 for <!-- other than the issue solved is this relevant to any other issues/existing prs? --> ## references<!-- please review the items on the pr checklist before submitting-->## pr checklist* [x] applies to #910* [x] cla signed if not go over [here](https://claopensourcemicrosoftcom/microsoft/powertoys) and sign the cla<!-- provide a more detailed description of the pr other things fixed or any additional comments/features here -->## detailed description of the pull request / additional comments<!-- describe how you validated the behavior add automated tests wherever possible but list manual validation steps taken as well -->## validation steps performedran application and editor worked as expected  
927,1,0,0,0,0,1,1,1,0,1,1,0,1,code analysis / style cop adjustments for net <!-- enter a brief description/summary of your pr here what does it fix/what does it change/how was it tested (even manually if necessary)? -->## summary of the pull requestenabled code analysis for the editor this does not fix 2 issues for ##923 for <!-- other than the issue solved is this relevant to any other issues/existing prs? --> ## references<!-- please review the items on the pr checklist before submitting-->## pr checklist* [x] applies to #910* [x] cla signed if not go over [here](https://claopensourcemicrosoftcom/microsoft/powertoys) and sign the cla<!-- provide a more detailed description of the pr other things fixed or any additional comments/features here -->## detailed description of the pull request / additional comments<!-- describe how you validated the behavior add automated tests wherever possible but list manual validation steps taken as well -->## validation steps performedran application and editor worked as expected  
927,0,0,0,0,0,0,0,0,0,1,1,0,1,code analysis / style cop adjustments for net <!-- enter a brief description/summary of your pr here what does it fix/what does it change/how was it tested (even manually if necessary)? -->## summary of the pull requestenabled code analysis for the editor this does not fix 2 issues for ##923 for <!-- other than the issue solved is this relevant to any other issues/existing prs? --> ## references<!-- please review the items on the pr checklist before submitting-->## pr checklist* [x] applies to #910* [x] cla signed if not go over [here](https://claopensourcemicrosoftcom/microsoft/powertoys) and sign the cla<!-- provide a more detailed description of the pr other things fixed or any additional comments/features here -->## detailed description of the pull request / additional comments<!-- describe how you validated the behavior add automated tests wherever possible but list manual validation steps taken as well -->## validation steps performedran application and editor worked as expected  
994,0,0,0,0,0,1,0,0,0,0,0,0,0,when spacing is set to 0 or turned off display 1px border so user can  distinguish zone edges <!-- enter a brief description/summary of your pr here what does it fix/what does it change/how was it tested (even manually if necessary)? -->## summary of the pull requestspacing was added to the zones after editing custom layout based on value written for spacing no matter if flag `show space around zones` is on or off use spacing 0 if `show space around zones` is disabled when the spacing is off user should still distinguish between zone edges so 1px border is added in that case (only in ui spacing 0 will be applied to the zone layout)<!-- please review the items on the pr checklist before submitting-->## pr checklist* [x] applies to #752<!-- describe how you validated the behavior add automated tests wherever possible but list manual validation steps taken as well -->## validation steps performed1 open fancyzones editor2 switch off show space around zones set space around zones to some positive value3 select any layout and click edit selected layout4 apply and save changesexpected behavior: if flag show space around zones is disabled no space should be when layout is applied  
994,1,0,0,0,0,1,1,1,0,1,1,0,1,when spacing is set to 0 or turned off display 1px border so user can  distinguish zone edges <!-- enter a brief description/summary of your pr here what does it fix/what does it change/how was it tested (even manually if necessary)? -->## summary of the pull requestspacing was added to the zones after editing custom layout based on value written for spacing no matter if flag `show space around zones` is on or off use spacing 0 if `show space around zones` is disabled when the spacing is off user should still distinguish between zone edges so 1px border is added in that case (only in ui spacing 0 will be applied to the zone layout)<!-- please review the items on the pr checklist before submitting-->## pr checklist* [x] applies to #752<!-- describe how you validated the behavior add automated tests wherever possible but list manual validation steps taken as well -->## validation steps performed1 open fancyzones editor2 switch off show space around zones set space around zones to some positive value3 select any layout and click edit selected layout4 apply and save changesexpected behavior: if flag show space around zones is disabled no space should be when layout is applied  
