prNumber,Util,Network,Interpreter,i18n,Logic,Test,IO,App,corpus
478,1,0,0,0,1,1,1,1,implemented the operator min and minby and operator max and maxby hi this pr implemented the operator min and minby and operator max and maxby every operator has variants one for comparable another for comparator please take a look thanks rxjava pull requests https netflixosscicloudbeescom job rxjava pull requests successthis pull request looks good operationmin and operationmax are exactly the same except that are swapped cant you implement one in terms of the other or create a general one which takes or to know whether we want is the following solution ok java public static observable min observable source { return minmax source } public static observable max observable source { return minmax source } public static observable minmax observable source final long flag { return sourcereduce new func { override public t call t acc t value { if flag acccompareto value { return acc } return value } } } flag must be long as integermin_value integermin_value but we will have one multiplication for every compareto another solution is java public static observable min observable source { return minmax source true } public static observable max observable source { return minmax source false } public static observable minmax observable source final boolean ismin { return sourcereduce new func { override public t call t acc t value { if ismin { if acccompareto value { return acc } } return value } } } samuelgruetter do you have other better solution i like both of these two solutions with a slight preference for the first one nice catch with integermin_value a third solution would be to implement max using min and wrapping the given comparator such that it inverts the ordering but i think the first solution is the bestanother issue what if there are several minimal elements does min return the first of them the last of them or is it unspecified this should be documented samuelgruetter thanks for your review i used the way to implement it and also updated the document rxjava pull requests https netflixosscicloudbeescom job rxjava pull requests successthis pull request looks good looks good zsxwing and thanks samuelgruetter for the reviewsome nice use of generics in those signatures
478,1,0,0,0,0,0,1,0,implemented the operator min and minby and operator max and maxby hi this pr implemented the operator min and minby and operator max and maxby every operator has variants one for comparable another for comparator please take a look thanks rxjava pull requests https netflixosscicloudbeescom job rxjava pull requests successthis pull request looks good operationmin and operationmax are exactly the same except that are swapped cant you implement one in terms of the other or create a general one which takes or to know whether we want is the following solution ok java public static observable min observable source { return minmax source } public static observable max observable source { return minmax source } public static observable minmax observable source final long flag { return sourcereduce new func { override public t call t acc t value { if flag acccompareto value { return acc } return value } } } flag must be long as integermin_value integermin_value but we will have one multiplication for every compareto another solution is java public static observable min observable source { return minmax source true } public static observable max observable source { return minmax source false } public static observable minmax observable source final boolean ismin { return sourcereduce new func { override public t call t acc t value { if ismin { if acccompareto value { return acc } } return value } } } samuelgruetter do you have other better solution i like both of these two solutions with a slight preference for the first one nice catch with integermin_value a third solution would be to implement max using min and wrapping the given comparator such that it inverts the ordering but i think the first solution is the bestanother issue what if there are several minimal elements does min return the first of them the last of them or is it unspecified this should be documented samuelgruetter thanks for your review i used the way to implement it and also updated the document rxjava pull requests https netflixosscicloudbeescom job rxjava pull requests successthis pull request looks good looks good zsxwing and thanks samuelgruetter for the reviewsome nice use of generics in those signatures
478,1,0,1,0,0,1,1,0,implemented the operator min and minby and operator max and maxby hi this pr implemented the operator min and minby and operator max and maxby every operator has variants one for comparable another for comparator please take a look thanks rxjava pull requests https netflixosscicloudbeescom job rxjava pull requests successthis pull request looks good operationmin and operationmax are exactly the same except that are swapped cant you implement one in terms of the other or create a general one which takes or to know whether we want is the following solution ok java public static observable min observable source { return minmax source } public static observable max observable source { return minmax source } public static observable minmax observable source final long flag { return sourcereduce new func { override public t call t acc t value { if flag acccompareto value { return acc } return value } } } flag must be long as integermin_value integermin_value but we will have one multiplication for every compareto another solution is java public static observable min observable source { return minmax source true } public static observable max observable source { return minmax source false } public static observable minmax observable source final boolean ismin { return sourcereduce new func { override public t call t acc t value { if ismin { if acccompareto value { return acc } } return value } } } samuelgruetter do you have other better solution i like both of these two solutions with a slight preference for the first one nice catch with integermin_value a third solution would be to implement max using min and wrapping the given comparator such that it inverts the ordering but i think the first solution is the bestanother issue what if there are several minimal elements does min return the first of them the last of them or is it unspecified this should be documented samuelgruetter thanks for your review i used the way to implement it and also updated the document rxjava pull requests https netflixosscicloudbeescom job rxjava pull requests successthis pull request looks good looks good zsxwing and thanks samuelgruetter for the reviewsome nice use of generics in those signatures
478,1,0,0,1,1,1,1,1,implemented the operator min and minby and operator max and maxby hi this pr implemented the operator min and minby and operator max and maxby every operator has variants one for comparable another for comparator please take a look thanks rxjava pull requests https netflixosscicloudbeescom job rxjava pull requests successthis pull request looks good operationmin and operationmax are exactly the same except that are swapped cant you implement one in terms of the other or create a general one which takes or to know whether we want is the following solution ok java public static observable min observable source { return minmax source } public static observable max observable source { return minmax source } public static observable minmax observable source final long flag { return sourcereduce new func { override public t call t acc t value { if flag acccompareto value { return acc } return value } } } flag must be long as integermin_value integermin_value but we will have one multiplication for every compareto another solution is java public static observable min observable source { return minmax source true } public static observable max observable source { return minmax source false } public static observable minmax observable source final boolean ismin { return sourcereduce new func { override public t call t acc t value { if ismin { if acccompareto value { return acc } } return value } } } samuelgruetter do you have other better solution i like both of these two solutions with a slight preference for the first one nice catch with integermin_value a third solution would be to implement max using min and wrapping the given comparator such that it inverts the ordering but i think the first solution is the bestanother issue what if there are several minimal elements does min return the first of them the last of them or is it unspecified this should be documented samuelgruetter thanks for your review i used the way to implement it and also updated the document rxjava pull requests https netflixosscicloudbeescom job rxjava pull requests successthis pull request looks good looks good zsxwing and thanks samuelgruetter for the reviewsome nice use of generics in those signatures
480,1,0,0,0,0,0,1,0,bugfix emit an illegalargumentexception instead of arithmeticexception if the observable is empty this pr fixed the average issue in if an observable is empty average will emit an illegalargumentexception instead of arithmeticexception thanks rxjava pull requests https netflixosscicloudbeescom job rxjava pull requests successthis pull request looks good
480,1,0,0,1,1,1,1,1,bugfix emit an illegalargumentexception instead of arithmeticexception if the observable is empty this pr fixed the average issue in if an observable is empty average will emit an illegalargumentexception instead of arithmeticexception thanks rxjava pull requests https netflixosscicloudbeescom job rxjava pull requests successthis pull request looks good
480,1,0,0,0,0,0,1,0,bugfix emit an illegalargumentexception instead of arithmeticexception if the observable is empty this pr fixed the average issue in if an observable is empty average will emit an illegalargumentexception instead of arithmeticexception thanks rxjava pull requests https netflixosscicloudbeescom job rxjava pull requests successthis pull request looks good
481,1,0,0,0,0,0,1,0,implement the using operator hi this pr implemented the using operator please take a look thanks rxjava pull requests https netflixosscicloudbeescom job rxjava pull requests successthis pull request looks good interesting operator hadnt really ever looked at this onethank you zsxwing for the implementation
481,1,0,0,1,1,1,1,1,implement the using operator hi this pr implemented the using operator please take a look thanks rxjava pull requests https netflixosscicloudbeescom job rxjava pull requests successthis pull request looks good interesting operator hadnt really ever looked at this onethank you zsxwing for the implementation
481,1,0,0,0,1,1,1,1,implement the using operator hi this pr implemented the using operator please take a look thanks rxjava pull requests https netflixosscicloudbeescom job rxjava pull requests successthis pull request looks good interesting operator hadnt really ever looked at this onethank you zsxwing for the implementation
492,1,0,0,0,0,0,1,0,implement the scheduler overloads for range from startwith hi this pr implemented the scheduler overloads for range from startwith please take a look thanks rxjava pull requests https netflixosscicloudbeescom job rxjava pull requests successthis pull request looks good this conflicts and cant merge can you rebase and update the pr please i have updated the pr rxjava pull requests https netflixosscicloudbeescom job rxjava pull requests successthis pull request looks good thanks
492,1,0,0,1,1,1,1,1,implement the scheduler overloads for range from startwith hi this pr implemented the scheduler overloads for range from startwith please take a look thanks rxjava pull requests https netflixosscicloudbeescom job rxjava pull requests successthis pull request looks good this conflicts and cant merge can you rebase and update the pr please i have updated the pr rxjava pull requests https netflixosscicloudbeescom job rxjava pull requests successthis pull request looks good thanks
492,1,0,1,0,0,0,1,0,implement the scheduler overloads for range from startwith hi this pr implemented the scheduler overloads for range from startwith please take a look thanks rxjava pull requests https netflixosscicloudbeescom job rxjava pull requests successthis pull request looks good this conflicts and cant merge can you rebase and update the pr please i have updated the pr rxjava pull requests https netflixosscicloudbeescom job rxjava pull requests successthis pull request looks good thanks
492,1,0,0,0,0,0,1,0,implement the scheduler overloads for range from startwith hi this pr implemented the scheduler overloads for range from startwith please take a look thanks rxjava pull requests https netflixosscicloudbeescom job rxjava pull requests successthis pull request looks good this conflicts and cant merge can you rebase and update the pr please i have updated the pr rxjava pull requests https netflixosscicloudbeescom job rxjava pull requests successthis pull request looks good thanks
492,1,0,0,1,1,1,1,1,implement the scheduler overloads for range from startwith hi this pr implemented the scheduler overloads for range from startwith please take a look thanks rxjava pull requests https netflixosscicloudbeescom job rxjava pull requests successthis pull request looks good this conflicts and cant merge can you rebase and update the pr please i have updated the pr rxjava pull requests https netflixosscicloudbeescom job rxjava pull requests successthis pull request looks good thanks
492,1,0,0,0,0,0,1,0,implement the scheduler overloads for range from startwith hi this pr implemented the scheduler overloads for range from startwith please take a look thanks rxjava pull requests https netflixosscicloudbeescom job rxjava pull requests successthis pull request looks good this conflicts and cant merge can you rebase and update the pr please i have updated the pr rxjava pull requests https netflixosscicloudbeescom job rxjava pull requests successthis pull request looks good thanks
492,1,0,0,0,0,0,1,0,implement the scheduler overloads for range from startwith hi this pr implemented the scheduler overloads for range from startwith please take a look thanks rxjava pull requests https netflixosscicloudbeescom job rxjava pull requests successthis pull request looks good this conflicts and cant merge can you rebase and update the pr please i have updated the pr rxjava pull requests https netflixosscicloudbeescom job rxjava pull requests successthis pull request looks good thanks
492,1,0,0,1,1,1,1,1,implement the scheduler overloads for range from startwith hi this pr implemented the scheduler overloads for range from startwith please take a look thanks rxjava pull requests https netflixosscicloudbeescom job rxjava pull requests successthis pull request looks good this conflicts and cant merge can you rebase and update the pr please i have updated the pr rxjava pull requests https netflixosscicloudbeescom job rxjava pull requests successthis pull request looks good thanks
492,1,0,0,0,1,1,1,1,implement the scheduler overloads for range from startwith hi this pr implemented the scheduler overloads for range from startwith please take a look thanks rxjava pull requests https netflixosscicloudbeescom job rxjava pull requests successthis pull request looks good this conflicts and cant merge can you rebase and update the pr please i have updated the pr rxjava pull requests https netflixosscicloudbeescom job rxjava pull requests successthis pull request looks good thanks
496,1,0,0,0,0,0,1,0,add contravariant for min and max hi this pr added contravariant for min and max mentioned in rxjava pull requests https netflixosscicloudbeescom job rxjava pull requests successthis pull request looks good
496,1,0,1,0,0,0,1,0,add contravariant for min and max hi this pr added contravariant for min and max mentioned in rxjava pull requests https netflixosscicloudbeescom job rxjava pull requests successthis pull request looks good
496,1,1,0,1,1,1,1,1,add contravariant for min and max hi this pr added contravariant for min and max mentioned in rxjava pull requests https netflixosscicloudbeescom job rxjava pull requests successthis pull request looks good
506,1,0,0,0,0,0,1,0,operators and then when issue issue issue can be extended to plan plan and pattern pattern if action action is available not sure about the actionn version rxjava pull requests https netflixosscicloudbeescom job rxjava pull requests failurelooks like theres a problem with this pull request i dont understand i used the master havent touched groupby or the schedulers the build succeeds on my machine although with jdk now whatedit i found the logical error in operationgroupbytest assuming the thread will finish if it emits items is unreliable should that assertion be tested at all just another case of https githubcom netflix rxjava issues issuecomment the operationgroupbytest test issue has not be fixed yet that is an impressive contribution akarnokd i dont see any problems in my review the unit tests were essential to understanding and trusting this so thank you for being thoroughim going to merge this and leverage the fact that were still pre so that if there are any issues found we can still fix them even if we need to break a signature
506,1,1,0,1,1,1,1,1,operators and then when issue issue issue can be extended to plan plan and pattern pattern if action action is available not sure about the actionn version rxjava pull requests https netflixosscicloudbeescom job rxjava pull requests failurelooks like theres a problem with this pull request i dont understand i used the master havent touched groupby or the schedulers the build succeeds on my machine although with jdk now whatedit i found the logical error in operationgroupbytest assuming the thread will finish if it emits items is unreliable should that assertion be tested at all just another case of https githubcom netflix rxjava issues issuecomment the operationgroupbytest test issue has not be fixed yet that is an impressive contribution akarnokd i dont see any problems in my review the unit tests were essential to understanding and trusting this so thank you for being thoroughim going to merge this and leverage the fact that were still pre so that if there are any issues found we can still fix them even if we need to break a signature
506,1,0,0,0,1,1,1,1,operators and then when issue issue issue can be extended to plan plan and pattern pattern if action action is available not sure about the actionn version rxjava pull requests https netflixosscicloudbeescom job rxjava pull requests failurelooks like theres a problem with this pull request i dont understand i used the master havent touched groupby or the schedulers the build succeeds on my machine although with jdk now whatedit i found the logical error in operationgroupbytest assuming the thread will finish if it emits items is unreliable should that assertion be tested at all just another case of https githubcom netflix rxjava issues issuecomment the operationgroupbytest test issue has not be fixed yet that is an impressive contribution akarnokd i dont see any problems in my review the unit tests were essential to understanding and trusting this so thank you for being thoroughim going to merge this and leverage the fact that were still pre so that if there are any issues found we can still fix them even if we need to break a signature
506,1,0,0,0,0,0,1,0,operators and then when issue issue issue can be extended to plan plan and pattern pattern if action action is available not sure about the actionn version rxjava pull requests https netflixosscicloudbeescom job rxjava pull requests failurelooks like theres a problem with this pull request i dont understand i used the master havent touched groupby or the schedulers the build succeeds on my machine although with jdk now whatedit i found the logical error in operationgroupbytest assuming the thread will finish if it emits items is unreliable should that assertion be tested at all just another case of https githubcom netflix rxjava issues issuecomment the operationgroupbytest test issue has not be fixed yet that is an impressive contribution akarnokd i dont see any problems in my review the unit tests were essential to understanding and trusting this so thank you for being thoroughim going to merge this and leverage the fact that were still pre so that if there are any issues found we can still fix them even if we need to break a signature
506,1,0,0,1,1,1,1,1,operators and then when issue issue issue can be extended to plan plan and pattern pattern if action action is available not sure about the actionn version rxjava pull requests https netflixosscicloudbeescom job rxjava pull requests failurelooks like theres a problem with this pull request i dont understand i used the master havent touched groupby or the schedulers the build succeeds on my machine although with jdk now whatedit i found the logical error in operationgroupbytest assuming the thread will finish if it emits items is unreliable should that assertion be tested at all just another case of https githubcom netflix rxjava issues issuecomment the operationgroupbytest test issue has not be fixed yet that is an impressive contribution akarnokd i dont see any problems in my review the unit tests were essential to understanding and trusting this so thank you for being thoroughim going to merge this and leverage the fact that were still pre so that if there are any issues found we can still fix them even if we need to break a signature
506,1,0,0,0,1,1,1,1,operators and then when issue issue issue can be extended to plan plan and pattern pattern if action action is available not sure about the actionn version rxjava pull requests https netflixosscicloudbeescom job rxjava pull requests failurelooks like theres a problem with this pull request i dont understand i used the master havent touched groupby or the schedulers the build succeeds on my machine although with jdk now whatedit i found the logical error in operationgroupbytest assuming the thread will finish if it emits items is unreliable should that assertion be tested at all just another case of https githubcom netflix rxjava issues issuecomment the operationgroupbytest test issue has not be fixed yet that is an impressive contribution akarnokd i dont see any problems in my review the unit tests were essential to understanding and trusting this so thank you for being thoroughim going to merge this and leverage the fact that were still pre so that if there are any issues found we can still fix them even if we need to break a signature
506,1,0,0,0,0,0,1,0,operators and then when issue issue issue can be extended to plan plan and pattern pattern if action action is available not sure about the actionn version rxjava pull requests https netflixosscicloudbeescom job rxjava pull requests failurelooks like theres a problem with this pull request i dont understand i used the master havent touched groupby or the schedulers the build succeeds on my machine although with jdk now whatedit i found the logical error in operationgroupbytest assuming the thread will finish if it emits items is unreliable should that assertion be tested at all just another case of https githubcom netflix rxjava issues issuecomment the operationgroupbytest test issue has not be fixed yet that is an impressive contribution akarnokd i dont see any problems in my review the unit tests were essential to understanding and trusting this so thank you for being thoroughim going to merge this and leverage the fact that were still pre so that if there are any issues found we can still fix them even if we need to break a signature
506,1,0,0,1,1,1,1,1,operators and then when issue issue issue can be extended to plan plan and pattern pattern if action action is available not sure about the actionn version rxjava pull requests https netflixosscicloudbeescom job rxjava pull requests failurelooks like theres a problem with this pull request i dont understand i used the master havent touched groupby or the schedulers the build succeeds on my machine although with jdk now whatedit i found the logical error in operationgroupbytest assuming the thread will finish if it emits items is unreliable should that assertion be tested at all just another case of https githubcom netflix rxjava issues issuecomment the operationgroupbytest test issue has not be fixed yet that is an impressive contribution akarnokd i dont see any problems in my review the unit tests were essential to understanding and trusting this so thank you for being thoroughim going to merge this and leverage the fact that were still pre so that if there are any issues found we can still fix them even if we need to break a signature
506,1,0,0,0,1,1,1,1,operators and then when issue issue issue can be extended to plan plan and pattern pattern if action action is available not sure about the actionn version rxjava pull requests https netflixosscicloudbeescom job rxjava pull requests failurelooks like theres a problem with this pull request i dont understand i used the master havent touched groupby or the schedulers the build succeeds on my machine although with jdk now whatedit i found the logical error in operationgroupbytest assuming the thread will finish if it emits items is unreliable should that assertion be tested at all just another case of https githubcom netflix rxjava issues issuecomment the operationgroupbytest test issue has not be fixed yet that is an impressive contribution akarnokd i dont see any problems in my review the unit tests were essential to understanding and trusting this so thank you for being thoroughim going to merge this and leverage the fact that were still pre so that if there are any issues found we can still fix them even if we need to break a signature
513,1,0,0,0,0,0,1,0,operators tomap and tomultimap again issue and issue tomap overloadstomultimap overloadsadded groovy test to verify overloading rxjava pull requests https netflixosscicloudbeescom job rxjava pull requests successthis pull request looks good ah this cant merge anymore because of other commits probably the join operator on your other pr can you rebase
513,1,0,0,1,1,1,1,1,operators tomap and tomultimap again issue and issue tomap overloadstomultimap overloadsadded groovy test to verify overloading rxjava pull requests https netflixosscicloudbeescom job rxjava pull requests successthis pull request looks good ah this cant merge anymore because of other commits probably the join operator on your other pr can you rebase
513,1,0,1,0,0,0,1,0,operators tomap and tomultimap again issue and issue tomap overloadstomultimap overloadsadded groovy test to verify overloading rxjava pull requests https netflixosscicloudbeescom job rxjava pull requests successthis pull request looks good ah this cant merge anymore because of other commits probably the join operator on your other pr can you rebase
513,1,0,0,0,0,0,1,0,operators tomap and tomultimap again issue and issue tomap overloadstomultimap overloadsadded groovy test to verify overloading rxjava pull requests https netflixosscicloudbeescom job rxjava pull requests successthis pull request looks good ah this cant merge anymore because of other commits probably the join operator on your other pr can you rebase
513,1,1,0,1,1,1,1,1,operators tomap and tomultimap again issue and issue tomap overloadstomultimap overloadsadded groovy test to verify overloading rxjava pull requests https netflixosscicloudbeescom job rxjava pull requests successthis pull request looks good ah this cant merge anymore because of other commits probably the join operator on your other pr can you rebase
513,1,0,0,0,1,1,1,1,operators tomap and tomultimap again issue and issue tomap overloadstomultimap overloadsadded groovy test to verify overloading rxjava pull requests https netflixosscicloudbeescom job rxjava pull requests successthis pull request looks good ah this cant merge anymore because of other commits probably the join operator on your other pr can you rebase
560,1,0,0,0,0,0,1,0,add type variances for dooneach actions this fixes the use of contravariant actions issue rxjava pull requests https netflixosscicloudbeescom job rxjava pull requests successthis pull request looks good lgtm
560,1,0,1,1,0,1,1,0,add type variances for dooneach actions this fixes the use of contravariant actions issue rxjava pull requests https netflixosscicloudbeescom job rxjava pull requests successthis pull request looks good lgtm
560,1,1,0,1,1,1,1,1,add type variances for dooneach actions this fixes the use of contravariant actions issue rxjava pull requests https netflixosscicloudbeescom job rxjava pull requests successthis pull request looks good lgtm
563,1,0,0,0,0,0,1,0,operation groupbyuntil issue rebased rxjava pull requests https netflixosscicloudbeescom job rxjava pull requests successthis pull request looks good
563,1,1,0,1,1,1,1,1,operation groupbyuntil issue rebased rxjava pull requests https netflixosscicloudbeescom job rxjava pull requests successthis pull request looks good
563,1,0,0,0,1,1,1,1,operation groupbyuntil issue rebased rxjava pull requests https netflixosscicloudbeescom job rxjava pull requests successthis pull request looks good
565,1,0,0,0,0,0,1,0,operator groupjoin v issue rebasedstill headinthebox while writing the test for the operator ive noticed that when both duration selectors are never rxnet never calls oncompleted on the group subjects even though the left and right sources oncomplete i havent seen rxnet test for this scenario this comes into play when i want to emulate join with groupjoin the outer merge never oncompletes if i understand the behavior corretly when both left and right sources get depleted there is no way a new group or new group value would arrive and all the open groups and the main observer can be oncompleted this is somewhat similar to join and groupbyuntil behavior rxjava pull requests https netflixosscicloudbeescom job rxjava pull requests successthis pull request looks good
565,1,1,0,1,1,1,1,1,operator groupjoin v issue rebasedstill headinthebox while writing the test for the operator ive noticed that when both duration selectors are never rxnet never calls oncompleted on the group subjects even though the left and right sources oncomplete i havent seen rxnet test for this scenario this comes into play when i want to emulate join with groupjoin the outer merge never oncompletes if i understand the behavior corretly when both left and right sources get depleted there is no way a new group or new group value would arrive and all the open groups and the main observer can be oncompleted this is somewhat similar to join and groupbyuntil behavior rxjava pull requests https netflixosscicloudbeescom job rxjava pull requests successthis pull request looks good
565,1,0,1,0,0,0,1,0,operator groupjoin v issue rebasedstill headinthebox while writing the test for the operator ive noticed that when both duration selectors are never rxnet never calls oncompleted on the group subjects even though the left and right sources oncomplete i havent seen rxnet test for this scenario this comes into play when i want to emulate join with groupjoin the outer merge never oncompletes if i understand the behavior corretly when both left and right sources get depleted there is no way a new group or new group value would arrive and all the open groups and the main observer can be oncompleted this is somewhat similar to join and groupbyuntil behavior rxjava pull requests https netflixosscicloudbeescom job rxjava pull requests successthis pull request looks good
571,1,0,0,0,0,0,1,0,operation sample with observable v issue sample will terminate if either the source or the sampler terminates or throws an error the sampler now emits values only in its onnext method therefore if the sampler completes and there is a sampled value available valuetaken false it wont emit the value before terminating rxjava pull requests https netflixosscicloudbeescom job rxjava pull requests successthis pull request looks good
571,1,1,1,0,0,0,1,0,operation sample with observable v issue sample will terminate if either the source or the sampler terminates or throws an error the sampler now emits values only in its onnext method therefore if the sampler completes and there is a sampled value available valuetaken false it wont emit the value before terminating rxjava pull requests https netflixosscicloudbeescom job rxjava pull requests successthis pull request looks good
571,1,0,0,0,0,0,1,0,operation sample with observable v issue sample will terminate if either the source or the sampler terminates or throws an error the sampler now emits values only in its onnext method therefore if the sampler completes and there is a sampled value available valuetaken false it wont emit the value before terminating rxjava pull requests https netflixosscicloudbeescom job rxjava pull requests successthis pull request looks good
575,1,0,0,0,0,0,1,0,reimplement the sequenceequal operator hi this pr reimplemented the sequenceequal operator and should fix the issue the wiki page https githubcom netflix rxjava wiki observable utility operatorssequenceequal still needs to be updated davidmgross could you help update the marble diagram of sequenceequal thanks rxjava pull requests https netflixosscicloudbeescom job rxjava pull requests successthis pull request looks good okay i think ive got it corrected it only covers one condition so mightbenefit from having some more examples but itll do for nowon fri dec at am cloudbees pull request builder plugin wrote rxjava pull requests https netflixosscicloudbeescom job rxjava pull requests success this pull request looks good — reply to this email directly or view it on githubhttps githubcom netflix rxjava pull issuecomment david m grossplp consulting davidmgross looks cool thanks rxjava pull requests https netflixosscicloudbeescom job rxjava pull requests successthis pull request looks good good job just a few things you are using gate to ensure concurrency and you access the firstdone and seconddone while synchronizing over gate i believe these two can be simple boolean fields instead of atomicbooleans you are setting the firstvalues and secondvalues in the init method into a volatile fields i believe these can be moved into the constructor and set to a regular private final list type and accessor optional you might want to call clear on both firstvalues and secondvalues if there was a termination condition so they dont hold onto queued values until the client observer disappears i really think that sequenceequal should be implemented in terms of other operators dont reinvent the wheel with every operator you add in scala id do it like this scaladef sequenceequal t o observable t o observable t observable boolean { val obs observable option t o map some _ observable none is concat val obs observable option t o map some _ observable none if different length comparing the none of the shorter with some element of the longer will return false obs zip obs forall pair pair_ pair_ } samuelgruetter great idea really thanks i overrode the previous commit as their is no option in java i use notification instead rxjava pull requests https netflixosscicloudbeescom job rxjava pull requests successthis pull request looks good i also have a question about notificationhasvalue java retrieves a value indicating whether this notification has a value return a value indicating whether this notification has a value public boolean hasvalue { return isonnext && value null } here it checks if value is not null but i think value can be nulli also checked the rxnet codes here http rxcodeplexcom sourcecontrol latestrxnet source systemreactivecore reactive notificationcs c returns true public override bool hasvalue { get { return true } } it returns true directly in onnextnotification if notificationhasvalue has the same meaning in rxjava and rxnet i think && value null needs to be removed rxjava pull requests https netflixosscicloudbeescom job rxjava pull requests successthis pull request looks good much nicer now regarding hasvalue i dont know what is it good for if its the same as isonnext and why would one need the current version imho it could just be removedsomething else regarding null values and sequenceequal with default equality i think you shouldnt call onerror nullpointerexception but just onnext true or onnext false samuelgruetter thanks for reminding me the null issue rxjava pull requests https netflixosscicloudbeescom job rxjava pull requests successthis pull request looks good
575,1,0,0,1,1,1,1,1,reimplement the sequenceequal operator hi this pr reimplemented the sequenceequal operator and should fix the issue the wiki page https githubcom netflix rxjava wiki observable utility operatorssequenceequal still needs to be updated davidmgross could you help update the marble diagram of sequenceequal thanks rxjava pull requests https netflixosscicloudbeescom job rxjava pull requests successthis pull request looks good okay i think ive got it corrected it only covers one condition so mightbenefit from having some more examples but itll do for nowon fri dec at am cloudbees pull request builder plugin wrote rxjava pull requests https netflixosscicloudbeescom job rxjava pull requests success this pull request looks good — reply to this email directly or view it on githubhttps githubcom netflix rxjava pull issuecomment david m grossplp consulting davidmgross looks cool thanks rxjava pull requests https netflixosscicloudbeescom job rxjava pull requests successthis pull request looks good good job just a few things you are using gate to ensure concurrency and you access the firstdone and seconddone while synchronizing over gate i believe these two can be simple boolean fields instead of atomicbooleans you are setting the firstvalues and secondvalues in the init method into a volatile fields i believe these can be moved into the constructor and set to a regular private final list type and accessor optional you might want to call clear on both firstvalues and secondvalues if there was a termination condition so they dont hold onto queued values until the client observer disappears i really think that sequenceequal should be implemented in terms of other operators dont reinvent the wheel with every operator you add in scala id do it like this scaladef sequenceequal t o observable t o observable t observable boolean { val obs observable option t o map some _ observable none is concat val obs observable option t o map some _ observable none if different length comparing the none of the shorter with some element of the longer will return false obs zip obs forall pair pair_ pair_ } samuelgruetter great idea really thanks i overrode the previous commit as their is no option in java i use notification instead rxjava pull requests https netflixosscicloudbeescom job rxjava pull requests successthis pull request looks good i also have a question about notificationhasvalue java retrieves a value indicating whether this notification has a value return a value indicating whether this notification has a value public boolean hasvalue { return isonnext && value null } here it checks if value is not null but i think value can be nulli also checked the rxnet codes here http rxcodeplexcom sourcecontrol latestrxnet source systemreactivecore reactive notificationcs c returns true public override bool hasvalue { get { return true } } it returns true directly in onnextnotification if notificationhasvalue has the same meaning in rxjava and rxnet i think && value null needs to be removed rxjava pull requests https netflixosscicloudbeescom job rxjava pull requests successthis pull request looks good much nicer now regarding hasvalue i dont know what is it good for if its the same as isonnext and why would one need the current version imho it could just be removedsomething else regarding null values and sequenceequal with default equality i think you shouldnt call onerror nullpointerexception but just onnext true or onnext false samuelgruetter thanks for reminding me the null issue rxjava pull requests https netflixosscicloudbeescom job rxjava pull requests successthis pull request looks good
575,1,0,1,0,0,0,1,0,reimplement the sequenceequal operator hi this pr reimplemented the sequenceequal operator and should fix the issue the wiki page https githubcom netflix rxjava wiki observable utility operatorssequenceequal still needs to be updated davidmgross could you help update the marble diagram of sequenceequal thanks rxjava pull requests https netflixosscicloudbeescom job rxjava pull requests successthis pull request looks good okay i think ive got it corrected it only covers one condition so mightbenefit from having some more examples but itll do for nowon fri dec at am cloudbees pull request builder plugin wrote rxjava pull requests https netflixosscicloudbeescom job rxjava pull requests success this pull request looks good — reply to this email directly or view it on githubhttps githubcom netflix rxjava pull issuecomment david m grossplp consulting davidmgross looks cool thanks rxjava pull requests https netflixosscicloudbeescom job rxjava pull requests successthis pull request looks good good job just a few things you are using gate to ensure concurrency and you access the firstdone and seconddone while synchronizing over gate i believe these two can be simple boolean fields instead of atomicbooleans you are setting the firstvalues and secondvalues in the init method into a volatile fields i believe these can be moved into the constructor and set to a regular private final list type and accessor optional you might want to call clear on both firstvalues and secondvalues if there was a termination condition so they dont hold onto queued values until the client observer disappears i really think that sequenceequal should be implemented in terms of other operators dont reinvent the wheel with every operator you add in scala id do it like this scaladef sequenceequal t o observable t o observable t observable boolean { val obs observable option t o map some _ observable none is concat val obs observable option t o map some _ observable none if different length comparing the none of the shorter with some element of the longer will return false obs zip obs forall pair pair_ pair_ } samuelgruetter great idea really thanks i overrode the previous commit as their is no option in java i use notification instead rxjava pull requests https netflixosscicloudbeescom job rxjava pull requests successthis pull request looks good i also have a question about notificationhasvalue java retrieves a value indicating whether this notification has a value return a value indicating whether this notification has a value public boolean hasvalue { return isonnext && value null } here it checks if value is not null but i think value can be nulli also checked the rxnet codes here http rxcodeplexcom sourcecontrol latestrxnet source systemreactivecore reactive notificationcs c returns true public override bool hasvalue { get { return true } } it returns true directly in onnextnotification if notificationhasvalue has the same meaning in rxjava and rxnet i think && value null needs to be removed rxjava pull requests https netflixosscicloudbeescom job rxjava pull requests successthis pull request looks good much nicer now regarding hasvalue i dont know what is it good for if its the same as isonnext and why would one need the current version imho it could just be removedsomething else regarding null values and sequenceequal with default equality i think you shouldnt call onerror nullpointerexception but just onnext true or onnext false samuelgruetter thanks for reminding me the null issue rxjava pull requests https netflixosscicloudbeescom job rxjava pull requests successthis pull request looks good
