prNumber,DB,DB,Interpreter,Logging,Thread,Data Structure,DevOps,DevOps,i18n,i18n,Logic,Microservices,ML,ML,Test,Search,IO,IO,UI,UI,Parser,Security,Cloud,Big Data,App,App,GIS,GIS,Util,Util,NLP,NLP,APM,APM,Network,prTitle,prBody,prIssue,issueNumber,issueTitle,issueBody,prComments,issueTitleLink,issueBodyLink,issue_Comments,isPR,isTrain,commitMessage,prCodeReviewComments,Util,Util,NLP,NLP,APM,APM,DB,DB,Multi Thread,Error Handling,Lang,DevOps,DevOps,i18n,i18n,Setup,ML,ML,IO,IO,UI,UI,Event Handling,App,App,GIS,GIS,Multimedia,CG
3677,0.0,0,0.0,0.0,1.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,moe sync 2019-10-31,this code has been reviewed and submitted internally. feel free to discuss on the pr and we can submit follow-up changes as necessary.  commits: ===== <p> fix tostring exception handling change from 957c37116fb2cc52b2f8b405871b65a84917f2ca.  this is not an ideal code fix but it restores the previous functionality and adds a test that verifies the exception handling logic.  82b7589dfbfc5f2b6f68d6a6a1bb34e4633f4f3c  -------  <p> handle stackoverflowerror from both pendingtostring and appenduserobject.  adds a bunch of tests to validate error handling in tostring code - verify that a future completing during the tostring call results in a done formatted string - verify that an exception thrown by pendingtostring doesn t cause tostring to fail - verify that cycles don t cause tostring to fail - verify that deep chains of setfuture don t cause tostring to fail  relnotes=catch stackoverflowerror in abstractfuture.tostring to prevent long chains of futures from failing tostring calls.  29981d416d6b4214e65360ad3d932ba0881a4c8f  -------  <p> update documentation  3507  8a0d6bb345341fc0ba91781070da5b522d4b714b,,3507,moe sync 2019-10-31,this code has been reviewed and submitted internally feel free to discuss on the pr and we can submit follow-up changes as necessarycommits:<p> fix tostring exception handling change from 957c37116fb2cc52b2f8b405871b65a84917f2cathis is not an ideal code fix but it restores the previous functionality and adds a test that verifies the exception handling logic82b7589dfbfc5f2b6f68d6a6a1bb34e4633f4f3c-------<p> handle stackoverflowerror from both pendingtostring and appenduserobjectadds a bunch of tests to validate error handling in tostring code- verify that a future completing during the tostring call results in a done formatted string- verify that an exception thrown by pendingtostring doesnt cause tostring to fail- verify that cycles dont cause tostring to fail- verify that deep chains of setfuture dont cause tostring to failrelnotescatch stackoverflowerror in abstractfuturetostring to prevent long chains of futures from failing tostring calls29981d416d6b4214e65360ad3d932ba0881a4c8f-------<p> update documentation35078a0d6bb345341fc0ba91781070da5b522d4b714b,,update javadoc of unsignedbytesjava,unsignedbytes ```min()``` and ```max()``` method treat its parameter as unsigned and returns the least and greatest value also too as unsigned respectively it should be updated in the javadoctest case:-input:-```import comgooglecommonprimitivesunsignedbytesclass ex{    static void pr(byte a) {        systemoutprintln(unsignedbytesmin(a)) // 10 is less than -100 when treated as unsigned        systemoutprintln(unsignedbytesmax(a)) // -100 is greater than 10 when treated as unsigned    }    public static void main(string args) {        byte a{-10010}        pr(a)    }}```run it by typing in the terminal:-```javac exjavajava ex```output:-```10-100```,  >  > >     >   for more info** || it looks like we do mention unsignedness in the javadoc of other methods on the class so this seems reasonable ill try to get this submitted internally soon (with a couple small modifications) ||,1.0,0.0,update documentation3507-------------created by moe: https://githubcom/google/moemoe_migrated_revid277725484,,1.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,1.0,0,0.0,0,0,0.0,0,0.0,0,0,0
3748,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,moe sync 2019-12-23,this code has been reviewed and submitted internally. feel free to discuss on the pr  and we can submit follow-up changes as necessary.  commits: ===== <p> refactor: lambda can be replaced method reference  3745  1d8ab4f96855dcb9a7cd3990a671f4e5696faa4e,,3745,moe sync 2019-12-23,this code has been reviewed and submitted internally feel free to discuss onthe pr and we can submit follow-up changes as necessarycommits:<p> refactor: lambda can be replaced method reference37451d8ab4f96855dcb9a7cd3990a671f4e5696faa4e,,refactor lambda can be replaced method reference,,     clas look good thanks!  ||,1.0,0.0,refactor: lambda can be replaced method reference3745relnotesn/a-------------created by moe: https://githubcom/google/moemoe_migrated_revid286897808,,1.0,0,0.0,0,0.0,0,1.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,1.0,0,0.0,0,0,0.0,0,0.0,0,0,0
3765,0.0,0,1.0,0.0,0.0,0.0,0.0,0,1.0,0,1.0,0.0,0.0,0,1.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,moe sync 2020-01-08,this code has been reviewed and submitted internally. feel free to discuss on the pr  and we can submit follow-up changes as necessary.  commits: ===== <p> add test case stable incidentedgeorder with a self loop to abstractstandard[un]directedgraphtest.  aee54682770a3166c231bbfecced91f31c55d32a  -------  <p> add test for stable incidentedgeorder support for mutable undirected valuegraphs in valuegraphtest  0aba85dd247e254e10fcd84e7b2940fa0383e14e  -------  <p> fix off-by-one error in asciidigits.asciidigits initialization.  3761.  2b27d9f906e18ae1105766d41e0940122ce686a0  -------  <p> disable gwt-rpc by default in the open-source release.  relnotes=[guava types can no longer be sent over gwt-rpc.]( to _temporarily_ reenable support  set the  guava.gwt.emergency_reenable_rpc  system property to  true .  ff0cd947f82d24611e39fb3d86e3d19da4af801f,,3761,moe sync 2020-01-08,this code has been reviewed and submitted internally feel free to discuss onthe pr and we can submit follow-up changes as necessarycommits:<p> add test case stable incidentedgeorder with a self loop to abstractstandard[un]directedgraphtestaee54682770a3166c231bbfecced91f31c55d32a-------<p> add test for stable incidentedgeorder support for mutable undirected valuegraphs in valuegraphtest0aba85dd247e254e10fcd84e7b2940fa0383e14e-------<p> fix off-by-one error in asciidigitsasciidigits initialization37612b27d9f906e18ae1105766d41e0940122ce686a0-------<p> disable gwt-rpc by default in the open-source releaserelnotes[guava types can no longer be sent over gwt-rpc]( to _temporarily_ reenable support set the `guavagwtemergency_reenable_rpc` system property to `true`ff0cd947f82d24611e39fb3d86e3d19da4af801f, adding cla:yes label because 2b27d9f906e18ae1105766d41e0940122ce686a0 comes from @perceptron8s pr #3761 ||,fix off-by-one error in asciidigitsasciidigits initialization,`asciidigitsdigit([)` should return -1 instead of 36i changed both loops to consistently use strict inequalities now its clear that there are 10 + 26  36 digits / iterations in totalfortunately this bug doesnt affect anything other than `longstryparse` where it is - by accident - harmless that `longstryparse([ 36)` and `longstryparse(0[ 36)` currently return `null` because of `digit > radix` condition not `digit < 0` as it should be,i said about [  a + 26  z + 1 but i forgot to mention {  a + 26  z + 1 just for the record ||,1.0,0.0,disable gwt-rpc by default in the open-source releaserelnotes[guava types can no longer be sent over gwt-rpc]( to _temporarily_ reenable support set the `guavagwtemergency_reenable_rpc` system property to `true`-------------created by moe: https://githubcom/google/moemoe_migrated_revid288676838,,1.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,1.0,0,0,0.0,0,1.0,0,1.0,0,0,0.0,0,0.0,0,0,0
3805,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,0,1.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,moe sync 2020-02-23,this code has been reviewed and submitted internally. feel free to discuss on the pr  and we can submit follow-up changes as necessary.  commits: ===== <p> simplify redundant  collection.addall()  calls.  3800  ae564a1d7c39704e800f04cef427f4c8abd6f010,,3800,moe sync 2020-02-23,this code has been reviewed and submitted internally feel free to discuss onthe pr and we can submit follow-up changes as necessarycommits:<p> simplify redundant `collectionaddall()` calls3800ae564a1d7c39704e800f04cef427f4c8abd6f010,,simplify redundant `collectionaddall()` call,simplify redundant `collectionaddall()` call and optimize performance,      clas look good thanks!  || a couple quick thoughts since i sadly doubt that ill be able to dedicate a lot of time to this:- i somewhat like to create the collection on one line and add to it on another _if_ i am then going to also _remove_ from it (or add more to it) like [here]( the multi-line process is a hint that theres going to be more to the collection than just its initial contents that is were not just making a defensive copy however this is a minor point and others might not see it that way plus were usually modifying the collection _immediately_ after creating so theres not much danger of confusion- for cases in which we add objects and then add more objects im not sure that we necessarily improve performance by presizing to the size of the _first_ set of objects like [here]( it might actually be better to accept the default sizethe unfortunate thing is that this code does need some performance tuning and general cleaning i just fear that it would be a big investment || thanks for your code review this pr was submitted for the following reasons : * using the constructor with parameter it can save one time array copy* improving readability and polishing the codebut i agree with your thoughts : * for the contextual semantic unity in a block of code* the performance improvement may be small* more time can be allocated for implementing features and fixing bugsi respect your decision so what should i do? || thanks im going to skip `derivedcollectiongeneratorsjava` since im not sure if that will help or hurt performance (i notice that that code could probably be simplified even further but i left it alone) im looking to merge the rest ||,1.0,0.0,simplify redundant `collectionaddall()` calls3800relnotesn/a-------------created by moe: https://githubcom/google/moemoe_migrated_revid296511169,,1.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,1.0,0,0,0.0,0,1.0,0,0.0,0,0,0.0,0,0.0,0,0,0
3830,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0,1.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,moe sync 2020-03-19,this code has been reviewed and submitted internally. feel free to discuss on the pr  and we can submit follow-up changes as necessary.  commits: ===== <p> fixed double slicing bytesource (#3501).  3829  6fb7746b8bc39d4d547a1b2bb47549c6b8314af4,,3501,moe sync 2020-03-19,this code has been reviewed and submitted internally feel free to discuss onthe pr and we can submit follow-up changes as necessarycommits:<p>  double slicing bytesource (#3501)38296fb7746b8bc39d4d547a1b2bb47549c6b8314af4,   i consent || ,slicing a bytesource twice throws an unexpected illegalargumentexception,currently trying to slice a `bytesource` twice throws an unexpected `illegalargumentexception` if the `bytesource` returned after the first slice has a length smaller than the offset of the subsequent slice for example this code throws an `illegalargumentexception`:```import comgooglecommoniobytesourcepublic class guavatest {    public static void main(string args) {        bytesourceconcat()slice(0 3)slice(4 3)    }}```that is against the documentation where it is specified that it should return an empty `bytesource`, should this issue be closed? it looks like it was  in #3830 ||,1.0,0.0, double slicing bytesource (#3501)3829relnotesn/a-------------created by moe: https://githubcom/google/moemoe_migrated_revid301827957,,1.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,1.0,0,0.0,0,0,0.0,0,0.0,0,0,0
3830,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0,1.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,moe sync 2020-03-19,this code has been reviewed and submitted internally. feel free to discuss on the pr  and we can submit follow-up changes as necessary.  commits: ===== <p> fixed double slicing bytesource (#3501).  3829  6fb7746b8bc39d4d547a1b2bb47549c6b8314af4,,3829,moe sync 2020-03-19,this code has been reviewed and submitted internally feel free to discuss onthe pr and we can submit follow-up changes as necessarycommits:<p>  double slicing bytesource (#3501)38296fb7746b8bc39d4d547a1b2bb47549c6b8314af4,   i consent || , double slicing bytesource #3501,as previous pr has commit should not occur so i submit a new pr and add a test,,1.0,0.0, double slicing bytesource (#3501)3829relnotesn/a-------------created by moe: https://githubcom/google/moemoe_migrated_revid301827957,,1.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,1.0,0,0.0,0,0,0.0,0,0.0,0,0,0
3831,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0,1.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,moe sync 2020-03-20,this code has been reviewed and submitted internally. feel free to discuss on the pr  and we can submit follow-up changes as necessary.  commits: ===== <p> add some unit tests for base64url() in baseencoding  3816  e1c08a80e340efb4477dd601d6073936cc67617f,,3816,moe sync 2020-03-20,this code has been reviewed and submitted internally feel free to discuss onthe pr and we can submit follow-up changes as necessarycommits:<p> add some unit tests for base64url() in baseencoding3816e1c08a80e340efb4477dd601d6073936cc67617f,,add uts for base64url() decode in baseencoding,i use base64url in code if gerrit to make the base64 url safebut found that it doesnt cover some basic cases,,1.0,0.0,add some unit tests for base64url() in baseencoding3816-------------created by moe: https://githubcom/google/moemoe_migrated_revid302064745,,1.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,1.0,0,0.0,0,0,0.0,0,0.0,0,0,0
3856,1.0,0,1.0,0.0,0.0,0.0,0.0,0,1.0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,moe sync 2020-04-10,this code has been reviewed and submitted internally. feel free to discuss on the pr  and we can submit follow-up changes as necessary.  commits: ===== <p> remove  @beta  from  service  and  servicemanager .  this leaves  abstractlisteningexecutorservice  as  @beta .  3806  #3418 relevant to #2966  (i have tweaked jesse s initial pr to leave  abstractexecutionthreadservice.triggershutdown  and  abstractservice.docancelstart  as  @beta   since we aren t sure we like the locking behavior of the former  and we ve realized that  listener.stopping  _might_ be a reasonable substitute for both.)  relnotes= util.concurrent : removed  @beta  from  service  and related classes.  33574d771b099991822ed78a726df0eea4646eea,,3418,moe sync 2020-04-10,this code has been reviewed and submitted internally feel free to discuss onthe pr and we can submit follow-up changes as necessarycommits:<p> remove `@beta` from `service` and `servicemanager`this leaves `abstractlisteningexecutorservice` as `@beta`3806 #3418relevant to #2966(i have tweaked jesses initial pr to leave `abstractexecutionthreadservicetriggershutdown` and `abstractservicedocancelstart` as `@beta` since we arent sure we like the locking behavior of the former and weve realized that `listenerstopping` _might_ be a reasonable substitute for both)relnotes`utilconcurrent`: removed `@beta` from `service` and related classes33574d771b099991822ed78a726df0eea4646eea,,remove @beta from service and servicemanager,- in service it looks like it might be nice to use duration instead of (long timeunit) but im not sure were ready to take that plunge soon enough to worry about it -- and of course we want most people to run through servicemanager (where we can add such overloads) anyway(rumor has it that jesse wilson might be interested in this),any idea if this will happen? ive been using this api and id love to see the beta removed from it || i am interested in this || it looks like `javatime` overloads have been added is this reasonable now ? || its been on my list of items for the new issue-planning process ive tied up the other few issues i was looking at so this can be next || other open issues related to `service`:- services that are stopped cannot be restarted #418 - abstractservice needs functionality to triggershutdown or interrupt running tasks #1918- racecondition with abstractexecutionthreadservice? #2966- feature request: allow specifying dependencies in servicemanager #1406- feature request: add logging to servicemanagerstopasync #1405- add servicestateisterminal() #2403most of these look like features we could add after finalizing the existing api the main exception is permitting restarting services but that is a big enough change that we are unlikely to ever change the core `service` classes for it even when they are still `@beta` apis (we may still provide some other way to emulate restartable services just one that doesnt touch the core api) || on the `duration` front we might wish that `abstractscheduledservicecustomscheduler` were the name of the `duration`-based api rather than the `long timeunit`-based (ie `schedule`-based) api but since that name is taken for the latter were likely to pick a clumsier name for the `duration`-based method but im not sure a rename of the existing api would be worth the trouble especially since many android users cant easily use `duration` yet || also: i noticed recently that the `service` and `servicemanager` `await*` methods are `void` methods that throw `timeoutexception` this seems contrary to jdk precedent which appears to [use `timeoutexception` exclusively for non-`void` methods]( there are tradeoffs here (performance vs chance of unintentionally ignoring a failure) it may also be worth noting that our `await*` methods can also throw `illegalstateexception` on failure so were already somewhat exception-oriented anyway this feels more like an arguable wart than something wed actually change || hmm `servicemanager` does have [a no-`executor` overload of its `addlistener` method]( which is contrary to our usual practices we may want to take a look at removing that but that shouldnt interfere with removing `@beta` from the rest of the api || `immutablemultimap` is an unfortunate return type for `servicesbystate()`: we recommend either `immutablelistmultimap` or `immutablesetmultimap` as appropriate (here `immutablesetmultimap`) shockingly this _might_ be the only place that we inappropriately returned `immutablemultimap` / `multimap` we could try to fix that if we wanted || note that we can improve the return type of `servicesbystate()` compatibly by injecting a bridge method || for #418 i think the best solution is to start a fresh instance of the `service` class that also makes it much easier to implement correct servicesfor #1406 iâ€™ve got a full implementation of this in misk heres an [example test]( the trickiest part of our solution was expressing dependency relationships without instantiating service objects first for example we wonâ€™t construct `schemamigratorservice` until `databaseconnectionservice` is `running` our solution is deeply coupled to guice because itâ€™s what does the instance creation stuff i found it very convenient to express service dependencies alongside di || thanks i suspect that we will keep the no-`executor` overload of `addlistener` as `@beta` so that we can deprecate and remove it but im optimistic that we can remove `@beta` from the rest ill try to have an update by the end of the week || for #1406 weve done something kind of like what you have @swankjesse but using a kotlin dsl:```kotlinclass coordinatedservicesbuilder {    private val dependencygraph  graphbuilderdirected()build<service>()    fun servicedependson(vararg upstreamservices: service) {        dependencygraphaddnode(this) // allow no dependencies        upstreamservicesforeach { service ->            dependencygraphputedge(this service)        }    }    fun build(): set<service> {        require(!graphshascycle(dependencygraph))        // assemble the set of coordinated services    }}fun createcoordinatedservices(init: coordinatedservicesbuilder() -> unit)     coordinatedservicesbuilder()apply(init)build()```usage is then:```kotlinval servicemanager      servicemanager(        createcoordinatedservices {            serviceadependson(serviceb)            servicebdependson(servicec)            serviceddependson()        }    )```we werent worried about instantiation order we also built an extension to servicemanager to allow it to be used as a service - since we have some services that manage many other services from one class not sure how much general utility that could find || as hinted at [in #2966]( we arent sure if we love the contract of `abstractexecutionservicetriggershutdown` so we might leave that `@beta` too recommending that users who want similar functionality (and want to avoid `@beta` apis) attach a `stopping` listener to do that sort of worknothing new has come up in the past couple days though so ive started work on deprecating the 1-arg `addlistener`\[edit: following after  \] || progress:- deprecated 1-arg overload of `servicemanageraddlistener`- made `duration` overloads of `awaitrunning` and `awaitterminated` `final` in all `abstract*service` classes- changed return type of `servicemanagerservicesbystate()` to `immutablesetmultimap` (but also retained a method with the old signature for binary compatibility) \[not yet mirrored out\]im planning to put `@beta` on `abstractexecutionservicetriggershutdown` and `abstractservicedocancelstart` and then remove `@beta` from the types under discussionif anyone objects please speak up soon :) || jesse / others: let me know how this looks (i tweaked jesses cl slightly to keep 2 individual methods `@beta` but other than that it should look just how youd expect) || # ðŸŽ‰# Î²# ðŸ’¯,1.0,0.0,remove `@beta` from `service` and `servicemanager`this leaves `abstractlisteningexecutorservice` as `@beta`3806 #3418relevant to #2966(i have tweaked jesses initial pr to leave `abstractexecutionthreadservicetriggershutdown` and `abstractservicedocancelstart` as `@beta` since we arent sure we like the locking behavior of the former and weve realized that `listenerstopping` _might_ be a reasonable substitute for both)relnotes`utilconcurrent`: removed `@beta` from `service` and related classes-------------created by moe: https://githubcom/google/moemoe_migrated_revid305878924,,1.0,0,0.0,0,0.0,0,1.0,0,0,0,0,0.0,0,1.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0
3856,1.0,0,1.0,0.0,0.0,0.0,0.0,0,1.0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,moe sync 2020-04-10,this code has been reviewed and submitted internally. feel free to discuss on the pr  and we can submit follow-up changes as necessary.  commits: ===== <p> remove  @beta  from  service  and  servicemanager .  this leaves  abstractlisteningexecutorservice  as  @beta .  3806  #3418 relevant to #2966  (i have tweaked jesse s initial pr to leave  abstractexecutionthreadservice.triggershutdown  and  abstractservice.docancelstart  as  @beta   since we aren t sure we like the locking behavior of the former  and we ve realized that  listener.stopping  _might_ be a reasonable substitute for both.)  relnotes= util.concurrent : removed  @beta  from  service  and related classes.  33574d771b099991822ed78a726df0eea4646eea,,3806,moe sync 2020-04-10,this code has been reviewed and submitted internally feel free to discuss onthe pr and we can submit follow-up changes as necessarycommits:<p> remove `@beta` from `service` and `servicemanager`this leaves `abstractlisteningexecutorservice` as `@beta`3806 #3418relevant to #2966(i have tweaked jesses initial pr to leave `abstractexecutionthreadservicetriggershutdown` and `abstractservicedocancelstart` as `@beta` since we arent sure we like the locking behavior of the former and weve realized that `listenerstopping` _might_ be a reasonable substitute for both)relnotes`utilconcurrent`: removed `@beta` from `service` and related classes33574d771b099991822ed78a726df0eea4646eea,,remove @beta from service and servicemanager,this leaves abstractlisteningexecutorservice as @betacloses: https://githubcom/google/guava/issues/3418,,1.0,0.0,remove `@beta` from `service` and `servicemanager`this leaves `abstractlisteningexecutorservice` as `@beta`3806 #3418relevant to #2966(i have tweaked jesses initial pr to leave `abstractexecutionthreadservicetriggershutdown` and `abstractservicedocancelstart` as `@beta` since we arent sure we like the locking behavior of the former and weve realized that `listenerstopping` _might_ be a reasonable substitute for both)relnotes`utilconcurrent`: removed `@beta` from `service` and related classes-------------created by moe: https://githubcom/google/moemoe_migrated_revid305878924,,1.0,0,0.0,0,0.0,0,1.0,0,0,0,0,0.0,0,1.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0
3876,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,moe sync 2020-04-24,this code has been reviewed and submitted internally. feel free to discuss on the pr  and we can submit follow-up changes as necessary.  commits: ===== <p> fix github #3873 by reimplementing cartesian{set list}.contains.  relnotes=fixed #3873.  27506700d2ce3a3a24840aa0ba932dba4a275663,,3873,moe sync 2020-04-24,this code has been reviewed and submitted internally feel free to discuss onthe pr and we can submit follow-up changes as necessarycommits:<p> fix github #3873 by reimplementing cartesian{setlist}containsrelnotes #387327506700d2ce3a3a24840aa0ba932dba4a275663,,setscartesianproductcontains complexity depended on now-removed optimization in android version,this was almost certainly my fault but as i look at the implementation of setscartesianproduct i think its `contains` method made the assumption that `immutablesetaslist()indexof` was o(1) which is no longer the case for android  it should probably get a specific `contains` implementation that actually is o(sets) not o(sets*setsize),,1.0,0.0,fix github #3873 by reimplementing cartesian{setlist}containsrelnotes #3873-------------created by moe: https://githubcom/google/moemoe_migrated_revid308079008,,1.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,1.0,0,0.0,0,0,0.0,0,0.0,0,0,0
3885,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,moe sync 2020-04-28,this code has been reviewed and submitted internally. feel free to discuss on the pr  and we can submit follow-up changes as necessary.  commits: ===== <p> move comment to a more appropriate location  the comment was added along with putcoalescing in cl 143507326.  3883  8a704a86f565065a7573a13bb95d919a6c5bcbeb,,3883,moe sync 2020-04-28,this code has been reviewed and submitted internally feel free to discuss onthe pr and we can submit follow-up changes as necessarycommits:<p> move comment to a more appropriate locationthe comment was added along with putcoalescing in cl 14350732638838a704a86f565065a7573a13bb95d919a6c5bcbeb,,move comment to a more appropriate location,signed-off-by: sebastian zarnekow <sebastianzarnekow@gmailcom>,     clas look good thanks!  || thanks!a quick question in case you happen to have immediate thoughts on it if not no problemis it suspicious that the `putcoalescing` implementation for `subrangemap` has the very kind of `rangeisempty()` check that this comment seems to warn against? || good catch test and fix is in  ||,1.0,0.0,move comment to a more appropriate locationthe comment was added along with putcoalescing in cl 1435073263883relnotesn/a-------------created by moe: https://githubcom/google/moemoe_migrated_revid308826616,,1.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0
3887,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0,1.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,moe sync 2020-04-28,this code has been reviewed and submitted internally. feel free to discuss on the pr  and we can submit follow-up changes as necessary.  commits: ===== <p> fixed treerangemap.subrangemap.putcoalescing  the short circuiting on an attempt to put an empty range caused the contract of putcoalescing to be violated.  3886  6e0e978abc6d3de458ed7e2b9cb0533c735d36a2,,3886,moe sync 2020-04-28,this code has been reviewed and submitted internally feel free to discuss onthe pr and we can submit follow-up changes as necessarycommits:<p>  treerangemapsubrangemapputcoalescingthe short circuiting on an attempt to put an empty range caused the contract of putcoalescing to be violated38866e0e978abc6d3de458ed7e2b9cb0533c735d36a2,, treerangemapsubrangemapputcoalescing,the short circuiting on an attempt to put an empty range caused the contract of putcoalescing to be violatedsigned-off-by: sebastian zarnekow <sebastianzarnekow@gmailcom>,,1.0,0.0, treerangemapsubrangemapputcoalescingthe short circuiting on an attempt to put an empty range caused the contract of putcoalescing to be violated3886relnotesn/a-------------created by moe: https://githubcom/google/moemoe_migrated_revid308881996,,1.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0
3892,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0,1.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,moe sync 2020-05-04,this code has been reviewed and submitted internally. feel free to discuss on the pr  and we can submit follow-up changes as necessary.  commits: ===== <p> fix powerset.equals() when comparing to another powerset whose items are the same  but in a different iteration order.  relnotes:    where powerset.equals(powerset) would erroneously return   false if the powerset s underlying sets were equal  but in a different   iteration order.  3891  #3890  befd5ced9edc93a65c75201eb0698a571398005f,,3890,moe sync 2020-05-04,this code has been reviewed and submitted internally feel free to discuss onthe pr and we can submit follow-up changes as necessarycommits:<p> fix powersetequals() when comparing to another powerset whose items are the same but in a different iteration orderrelnotes:   where powersetequals(powerset) would erroneously return  false if the powersets underlying sets were equal but in a different  iteration order3891 #3890befd5ced9edc93a65c75201eb0698a571398005f,,powersetequals depends on sets iteration order,if `comgooglecommoncollectsetspowerset` is called with two different sets that contain the same elements but in a different iteration order the returned power sets will also contain the same elements but in a different iteration order therefore `setequals` on those power sets is `true` but `comgooglecommoncollectsetspowersetequals` incorrectly returns `false`,wow almost 7 years old! nice find || thanks!   || ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ˜€ðŸ˜€ ||,1.0,0.0,fix powersetequals() when comparing to another powerset whose items are the same but in a different iteration orderrelnotes:   where powersetequals(powerset) would erroneously return  false if the powersets underlying sets were equal but in a different  iteration order3891 #3890-------------created by moe: https://githubcom/google/moemoe_migrated_revid309745434,,1.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,1.0,0,0.0,0,0,0.0,0,0.0,0,0,0
